"","LFID_1","SHOTNUMBER_1","TIME_1","GLON_1","GLAT_1","ZG_1","TLON_1","TLAT_1","ZT_1","RH10_1","RH15_1","RH20_1","RH25_1","RH30_1","RH35_1","RH40_1","RH45_1","RH50_1","RH55_1","RH60_1","RH65_1","RH70_1","RH75_1","RH80_1","RH85_1","RH90_1","RH95_1","RH96_1","RH97_1","RH98_1","RH99_1","RH100_1","AZIMUTH_1","INCIDENTANGLE_1","RANGE_1","COMPLEXITY_1","CHANNEL_ZT_1","CHANNEL_ZG_1","CHANNEL_RH_1","LFID_2","SHOTNUMBER_2","TIME_2","GLON_2","GLAT_2","ZG_2","HLON_2","HLAT_2","ZH_2","TLON_2","TLAT_2","ZT_2","RH10_2","RH15_2","RH20_2","RH25_2","RH30_2","RH35_2","RH40_2","RH45_2","RH50_2","RH55_2","RH60_2","RH65_2","RH70_2","RH75_2","RH80_2","RH85_2","RH90_2","RH95_2","RH96_2","RH97_2","RH98_2","RH99_2","RH100_2","AZIMUTH_2","INCIDENTANGLE_2","RANGE_2","COMPLEXITY_2","SENSITIVITY_2","CHANNEL_ZT_2","CHANNEL_ZG_2","CHANNEL_RH_2","distance","ZG_diff","RH10_diff","RH15_diff","RH20_diff","RH25_diff","RH30_diff","RH35_diff","RH40_diff","RH45_diff","RH50_diff","RH55_diff","RH60_diff","RH65_diff","RH70_diff","RH75_diff","RH80_diff","RH85_diff","RH90_diff","RH95_diff","RH96_diff","RH97_diff","RH98_diff","RH99_diff","RH100_diff","AZIM_max","INCI_max","COMP_max","CHAN_ZG","CHAN_ZT","CHAN_R"
"190548",1957937633,3151786,87383.403,-146.357356,64.224578,303.26,213.642659,64.224585,327.6,0.11,1.42,13.1,14.94,15.65,16.29,17.26,18.31,18.94,19.39,19.77,20.11,20.44,20.78,21.19,21.64,22.16,22.73,22.88,23.03,23.21,23.51,24.34,223.06,2.427,8393.39,0.568,1,1,1,1958696634,75941382,88401.89048,-146.357338,64.224582,303.36,213.642647,64.224572,326.33,213.642646,64.224571,328.65,-0.34,0.11,1.01,14.93,16.27,17.92,18.82,19.41,19.71,20.01,20.31,20.61,21.06,21.51,22.11,22.56,23.01,23.31,23.46,23.6,23.75,23.9,25.29,32.69,3.382,6464.06,0.574,0.994,1,1,1,0.980532707567554,0.100000000000023,-0.45,-1.31,-12.09,-0.00999999999999979,0.619999999999999,1.63,1.56,1.1,0.77,0.620000000000001,0.539999999999999,0.5,0.619999999999997,0.73,0.919999999999998,0.919999999999998,0.850000000000001,0.579999999999998,0.580000000000002,0.57,0.539999999999999,0.389999999999997,0.949999999999999,359.33,-Inf,-Inf,TRUE,TRUE,NA
"190561",1957937633,3151831,87383.414,-146.358675,64.223853,311.46,213.641343,64.223862,335.22,0.3,6.88,13.55,15.75,16.88,17.51,18.04,18.6,19.08,19.49,19.83,20.17,20.43,20.69,20.95,21.22,21.52,21.89,22,22.15,22.34,22.68,23.76,221.83,3.131,8390.37,0.582,1,1,1,1958696634,75941748,88401.98198,-146.358682,64.223855,311.47,213.641308,64.223849,332.21,213.641306,64.223847,335.81,-0.26,0.19,2.58,13.81,15.91,16.96,17.41,17.86,18.31,18.76,19.36,19.95,20.25,20.7,21,21.45,21.75,22.2,22.35,22.5,22.65,22.95,24.34,33.94,2.486,6449.7,0.605,0.994,1,1,1,0.406243360824896,0.0100000000000477,-0.56,-6.69,-10.97,-1.94,-0.969999999999999,-0.550000000000001,-0.629999999999999,-0.740000000000002,-0.77,-0.729999999999997,-0.469999999999999,-0.220000000000002,-0.18,0.00999999999999801,0.0500000000000007,0.23,0.23,0.309999999999999,0.350000000000001,0.350000000000001,0.309999999999999,0.27,0.579999999999998,359.33,-Inf,-Inf,TRUE,TRUE,NA
"190563",1957937633,3151835,87383.415,-146.358831,64.223828,311.75,213.641187,64.223837,335.77,-0.15,0.37,6.62,12.2,14.67,15.83,16.61,17.29,17.88,18.37,18.93,19.53,20.13,20.65,21.18,21.66,22.11,22.67,22.82,22.97,23.16,23.39,24.02,222.28,3.18,8390.51,0.629,1,1,1,1958696634,75941752,88401.98298,-146.35883,64.223827,311.43,213.641159,64.22382,334.75,213.641158,64.223819,336.92,9.21,12.95,15.2,15.8,16.4,17.3,18.05,18.65,18.94,19.39,19.84,20.29,20.74,21.19,21.94,22.54,22.99,23.59,23.59,23.74,23.89,24.19,25.5,33.09,2.428,6447.6,0.587,0.993,1,1,1,0.121542666519927,-0.319999999999993,9.36,12.58,8.58,3.6,1.73,1.47,1.44,1.36,1.06,1.02,0.91,0.759999999999998,0.609999999999999,0.540000000000003,0.760000000000002,0.879999999999999,0.879999999999999,0.919999999999998,0.77,0.77,0.73,0.800000000000001,1.48,359.33,-Inf,-Inf,TRUE,TRUE,NA
"190577",1957937633,3151888,87383.428,-146.360378,64.222937,313.79,213.639644,64.222948,337.34,-0.15,0.3,1.16,12.49,15.06,16.37,17.2,17.79,18.28,18.69,19.06,19.4,19.7,20,20.3,20.63,21.01,21.61,21.76,21.94,22.13,22.47,23.55,221.01,4.027,8395.87,0.59,1,1,1,1958696634,75942548,88402.18198,-146.360389,64.222931,314.06,213.639604,64.222928,334.93,213.639603,64.222928,337.7,-0.79,-0.49,-0.34,-0.19,-0.04,0.11,0.41,0.71,14.8,17.2,18.09,18.69,18.99,19.29,19.74,20.19,20.79,21.39,21.54,21.69,21.84,22.14,23.64,43.68,1.379,6445.98,0.573,0.994,1,1,1,0.85553950106854,0.269999999999982,-0.64,-0.79,-1.5,-12.68,-15.1,-16.26,-16.79,-17.08,-3.48,-1.49,-0.969999999999999,-0.709999999999997,-0.710000000000001,-0.710000000000001,-0.560000000000002,-0.439999999999998,-0.220000000000002,-0.219999999999999,-0.220000000000002,-0.25,-0.289999999999999,-0.329999999999998,0.0899999999999999,359.33,-Inf,-Inf,TRUE,TRUE,NA
"190582",1957937633,3151911,87383.434,-146.361022,64.222526,315.31,213.639002,64.222539,338.85,2.58,11.36,13.64,15.65,16.55,17.26,17.93,18.46,18.91,19.32,19.69,20.06,20.36,20.66,20.96,21.3,21.67,22.12,22.23,22.38,22.57,22.79,23.54,220.38,4.402,8397.64,0.587,1,1,1,1958696634,75942523,88402.17573,-146.361035,64.222529,315.55,213.63896,64.222527,337.47,213.63896,64.222526,340.32,14.16,16.11,17.01,17.76,18.06,18.51,18.81,19.11,19.56,20.16,20.61,20.91,21.21,21.51,21.81,22.11,22.41,22.71,22.86,23.01,23.16,23.31,24.77,47.78,0.899,6437.74,0.435,0.994,1,1,1,0.713917691682764,0.240000000000009,11.58,4.75,3.37,2.11,1.51,1.25,0.879999999999999,0.649999999999999,0.649999999999999,0.84,0.919999999999998,0.850000000000001,0.850000000000001,0.850000000000001,0.849999999999998,0.809999999999999,0.739999999999998,0.59,0.629999999999999,0.630000000000003,0.59,0.52,1.23,359.33,-Inf,-Inf,TRUE,TRUE,NA
"190584",1957937633,3151914,87383.435,-146.36111,64.222478,315.32,213.638914,64.22249,338.48,0.07,0.97,8,9.45,10.76,11.84,12.89,14.16,14.94,15.54,16.07,16.63,17.37,18.16,18.68,19.09,19.58,20.36,20.62,20.96,21.41,22.04,23.16,220.35,4.449,8403.78,0.584,1,1,1,1958696634,75942520,88402.17498,-146.361095,64.22248,315.64,213.638901,64.222478,334.6,213.6389,64.222478,337.9,-0.11,0.34,8.43,11.13,12.63,13.68,14.13,14.58,14.88,15.18,15.48,15.62,15.92,16.37,17.27,18.17,18.77,19.37,19.52,19.67,19.97,20.57,22.26,48.94,0.847,6440.44,0.521,0.994,1,1,1,0.761210729109382,0.319999999999993,-0.18,-0.63,0.43,1.68,1.87,1.84,1.24,0.42,-0.0599999999999987,-0.359999999999999,-0.59,-1.01,-1.45,-1.79,-1.41,-0.919999999999998,-0.809999999999999,-0.989999999999998,-1.1,-1.29,-1.44,-1.47,-0.899999999999999,359.33,-Inf,-Inf,TRUE,TRUE,NA
"190594",1957937633,3151957,87383.445,-146.362394,64.221828,329.46,213.637616,64.221833,337.78,0.56,2.02,2.76,3.25,3.62,3.92,4.18,4.4,4.63,4.85,5.04,5.26,5.49,5.71,5.97,6.23,6.57,7.02,7.09,7.24,7.39,7.65,8.32,220.28,5.108,8405.98,0.371,1,1,1,1958696634,75943176,88402.33898,-146.362381,64.221823,316.01,213.637617,64.221823,335.57,213.637617,64.221823,338.98,12.4,14.05,15.25,16.3,16.9,17.35,17.8,18.25,18.55,18.85,19.15,19.3,19.6,19.75,20.05,20.35,20.65,20.95,21.1,21.25,21.4,21.55,22.97,123.66,0.396,6439.69,0.419,0.994,1,1,1,0.841660000674618,-13.45,11.84,12.03,12.49,13.05,13.28,13.43,13.62,13.85,13.92,14,14.11,14.04,14.11,14.04,14.08,14.12,14.08,13.93,14.01,14.01,14.01,13.9,14.65,359.33,-Inf,-Inf,TRUE,TRUE,NA
"190635",1957937633,3152152,87383.494,-146.361986,64.222268,314.43,213.63804,64.222281,337.8,1.61,13.18,15.09,16.13,16.84,17.44,17.89,18.3,18.67,19.05,19.34,19.61,19.87,20.13,20.43,20.76,21.14,21.66,21.81,22,22.22,22.52,23.38,221.17,4.753,8403.91,0.572,1,1,1,1958696634,75943150,88402.33248,-146.361978,64.222275,314.62,213.638018,64.222274,335.04,213.638018,64.222274,338.23,-0.26,0.04,0.34,11.58,14.43,15.48,16.08,16.97,17.57,18.17,18.47,19.07,19.37,19.82,20.12,20.42,20.72,21.17,21.32,21.47,21.62,21.92,23.61,64.73,0.546,6442.09,0.552,0.994,1,1,1,0.871314728319734,0.189999999999998,-1.87,-13.14,-14.75,-4.55,-2.41,-1.96,-1.81,-1.33,-1.1,-0.879999999999999,-0.870000000000001,-0.539999999999999,-0.5,-0.309999999999999,-0.309999999999999,-0.34,-0.420000000000002,-0.489999999999998,-0.489999999999998,-0.530000000000001,-0.599999999999998,-0.599999999999998,0.23,359.33,-Inf,-Inf,TRUE,TRUE,NA
"190657",1957937633,3152230,87383.514,-146.359736,64.223514,312.91,213.640283,64.223523,335.57,-0.75,-0.45,-0.22,-0.04,0.15,0.37,0.67,5.16,11.37,12.87,15.22,16.08,16.61,17.06,17.54,18.21,18.89,19.64,19.86,20.16,20.65,21.43,22.67,221.94,3.549,8396.04,0.567,1,1,1,1958696634,75942584,88402.19098,-146.359756,64.223513,313.03,213.640234,64.223508,335.51,213.640233,64.223507,337.49,14.91,16.55,17.6,18.5,19.1,19.7,20.3,20.9,21.2,21.5,21.8,21.95,22.1,22.25,22.55,22.7,22.85,23.14,23.29,23.29,23.44,23.59,24.46,38.33,1.996,6444.17,0.432,0.995,2,1,1,0.976810509786002,0.119999999999948,15.66,17,17.82,18.54,18.95,19.33,19.63,15.74,9.83,8.63,6.58,5.87,5.49,5.19,5.01,4.49,3.96,3.5,3.43,3.13,2.79,2.16,1.79,359.33,-Inf,-Inf,TRUE,FALSE,NA
"191467",1957937633,3153322,87383.787,-146.360514,64.223448,311.56,213.639507,64.223458,335.38,0.3,3.63,12.83,15.29,16.42,17.01,17.43,17.72,17.99,18.21,18.44,18.66,18.88,19.15,19.41,19.74,20.19,20.79,20.98,21.17,21.46,21.99,23.82,220.92,3.731,8394.38,0.582,1,1,1,1958696634,75943074,88402.31348,-146.360517,64.223455,311.8,213.639475,64.223451,331.65,213.639474,64.22345,334.42,13.07,15.32,16.52,17.27,17.87,18.17,18.47,18.77,19.06,19.21,19.51,19.66,19.81,19.96,20.26,20.41,20.71,21.01,21.16,21.31,21.46,21.91,22.63,37.69,1.788,6444.92,0.591,0.995,2,1,1,0.793528138703423,0.240000000000009,12.77,11.69,3.69,1.98,1.45,1.16,1.04,1.05,1.07,1,1.07,1,0.93,0.810000000000002,0.850000000000001,0.670000000000002,0.52,0.220000000000002,0.18,0.139999999999997,0,-0.0799999999999983,-1.19,359.33,-Inf,-Inf,TRUE,FALSE,NA
"191471",1957937633,3153339,87383.791,-146.360978,64.223132,312.24,213.639045,64.223144,336.32,0.04,0.75,12.22,15.48,16.6,17.2,17.57,17.91,18.28,18.73,19.21,19.59,19.92,20.22,20.56,20.9,21.27,21.79,21.94,22.09,22.32,22.69,24.07,220.28,4.013,8396.77,0.594,1,1,1,1958696634,75943096,88402.31898,-146.360986,64.223139,312.52,213.639007,64.223135,334.32,213.639006,64.223134,336.94,0.26,12.85,16.15,17.64,18.39,18.99,19.59,20.04,20.49,20.79,20.94,21.24,21.39,21.69,21.84,22.14,22.29,22.59,22.74,22.74,22.89,23.04,24.43,39.34,1.419,6443.73,0.592,0.994,1,1,1,0.871309448889632,0.279999999999973,0.22,12.1,3.93,2.16,1.79,1.79,2.02,2.13,2.21,2.06,1.73,1.65,1.47,1.47,1.28,1.24,1.02,0.800000000000001,0.799999999999997,0.649999999999999,0.57,0.349999999999998,0.359999999999999,359.33,-Inf,-Inf,TRUE,TRUE,NA
"191477",1957937633,3153391,87383.804,-146.362486,64.22231,312.93,213.63754,64.222323,335.97,-0.19,0.41,1.16,6.42,9.19,10.27,11.39,12.17,13.29,15.35,16.5,17.1,17.55,17.92,18.37,18.89,19.53,20.16,20.31,20.54,20.84,21.51,23.04,219.86,4.811,8407.66,0.588,1,1,1,1958696634,75943776,88402.48899,-146.362494,64.222306,312.93,213.637502,64.222306,332.04,213.637501,64.222306,335.83,0.04,0.79,8.28,12.78,15.33,16.23,16.83,17.27,17.57,17.87,18.17,18.47,18.77,19.07,19.22,19.52,19.82,20.27,20.42,20.57,20.87,21.17,22.9,74.01,0.525,6443.74,0.581,0.993,1,1,1,0.591087621785622,0,0.23,0.38,7.12,6.36,6.14,5.96,5.44,5.1,4.28,2.52,1.67,1.37,1.22,1.15,0.849999999999998,0.629999999999999,0.289999999999999,0.109999999999999,0.110000000000003,0.0300000000000011,0.0300000000000011,-0.34,-0.140000000000001,359.33,-Inf,-Inf,TRUE,TRUE,NA
"191538",1957937633,3153609,87383.858,-146.363254,64.222229,312.68,213.636771,64.222241,333.21,-1.01,-0.71,-0.52,-0.34,-0.22,-0.07,0.04,0.19,0.34,0.52,0.78,2.58,4.14,4.89,5.67,8.1,9.63,12.02,13.07,13.96,15.27,17.4,20.53,221.13,5.018,8410.49,0.483,1,1,1,1958696634,75944454,88402.65849,-146.363251,64.222229,312.97,213.636747,64.222229,326.8,213.636746,64.222229,329.83,-0.94,-0.79,-0.64,-0.49,-0.34,-0.19,-0.19,-0.04,0.11,0.11,0.26,0.56,2.06,3.11,3.56,4.01,4.61,10.6,12.7,13.45,13.9,14.8,16.86,98.2,0.436,6442.84,0.25,0.991,1,2,1,0.145571700985531,0.29000000000002,0.0700000000000001,-0.0800000000000001,-0.12,-0.15,-0.12,-0.12,-0.23,-0.23,-0.23,-0.41,-0.52,-2.02,-2.08,-1.78,-2.11,-4.09,-5.02,-1.42,-0.370000000000001,-0.510000000000002,-1.37,-2.6,-3.67,359.33,-Inf,-Inf,FALSE,TRUE,NA
"191540",1957937633,3153611,87383.859,-146.3631,64.222254,312.74,213.636918,64.222263,327.93,-0.52,0.04,0.67,2.17,3.14,3.66,3.99,4.29,4.55,4.78,4.97,5.15,5.38,5.56,5.79,6.09,6.72,10.71,11.09,11.76,12.51,13.33,15.19,220.82,4.97,8416.04,0.321,1,1,1,1958696634,75944450,88402.65749,-146.363113,64.222259,313.03,213.636885,64.222259,325.74,213.636885,64.222259,326.97,-1.09,-0.64,-0.19,-0.04,0.41,0.86,1.46,1.91,2.51,2.96,3.26,3.56,3.86,4.01,4.16,4.46,4.91,8.96,9.26,9.71,10.3,11.95,13.94,93.6,0.49,6445.69,0.38,0.993,1,1,1,0.841652647758017,0.289999999999964,-0.57,-0.68,-0.86,-2.21,-2.73,-2.8,-2.53,-2.38,-2.04,-1.82,-1.71,-1.59,-1.52,-1.55,-1.63,-1.63,-1.81,-1.75,-1.83,-2.05,-2.21,-1.38,-1.25,359.33,-Inf,-Inf,TRUE,TRUE,NA
"191575",1957937633,3153745,87383.892,-146.359347,64.224398,305.23,213.640672,64.224406,330.72,0.34,9.24,13.85,16.65,18.15,19.2,19.76,20.1,20.4,20.62,20.85,21.03,21.26,21.52,21.78,22.16,22.6,23.24,23.47,23.69,23.99,24.48,25.49,222.77,2.921,8393.97,0.606,1,1,1,1958696634,75943013,88402.29823,-146.359331,64.224398,305.58,213.640657,64.22439,327.1,213.640655,64.224389,330.21,14.19,16.43,18.08,19.13,19.72,20.17,20.47,20.77,20.92,21.07,21.22,21.52,21.67,21.82,22.12,22.27,22.57,23.02,23.17,23.32,23.47,23.92,24.63,33.83,2.835,6455.99,0.617,0.993,2,1,1,0.776321725800129,0.349999999999966,13.85,7.19,4.23,2.48,1.57,0.970000000000002,0.709999999999997,0.669999999999998,0.520000000000003,0.449999999999999,0.369999999999997,0.489999999999998,0.41,0.300000000000001,0.34,0.109999999999999,-0.0300000000000011,-0.219999999999999,-0.299999999999997,-0.370000000000001,-0.52,-0.559999999999999,-0.859999999999999,359.33,-Inf,-Inf,TRUE,FALSE,NA
"191576",1957937633,3153748,87383.893,-146.35926,64.224445,304.89,213.640757,64.224453,329.37,0.67,11.86,15.2,16.43,17.25,17.78,18.19,18.56,18.9,19.24,19.57,19.95,20.29,20.62,21,21.41,21.97,22.64,22.83,23.02,23.28,23.62,24.48,222.83,2.875,8393.68,0.582,1,1,1,1958696634,75943010,88402.29748,-146.359274,64.224446,305.13,213.640713,64.224438,327.39,213.640711,64.224436,330.95,15.64,16.99,18.04,18.94,19.39,19.84,20.14,20.43,20.73,21.03,21.33,21.63,21.93,22.23,22.53,22.83,23.13,23.58,23.73,23.88,24.03,24.33,25.82,33.68,2.888,6455.24,0.453,0.995,1,1,1,0.688360453086744,0.240000000000009,14.97,5.13,2.84,2.51,2.14,2.06,1.95,1.87,1.83,1.79,1.76,1.68,1.64,1.61,1.53,1.42,1.16,0.939999999999998,0.900000000000002,0.859999999999999,0.75,0.709999999999997,1.34,359.33,-Inf,-Inf,TRUE,TRUE,NA
"192361",1957937633,3154834,87384.165,-146.362675,64.222821,309.14,213.637349,64.222833,332.45,-0.82,-0.56,-0.37,-0.22,-0.07,0.07,0.22,0.41,0.67,2.43,11.02,13.6,16.51,17.89,18.64,19.13,19.65,20.66,20.92,21.26,21.63,22.19,23.31,219.86,4.526,8408.13,0.634,1,1,1,1958696634,75944419,88402.64974,-146.362694,64.222822,309.53,213.637301,64.22282,330.85,213.6373,64.22282,332.42,-0.67,-0.52,-0.37,-0.22,-0.07,0.22,0.37,1.42,12.51,14.91,15.36,15.81,16.11,16.41,17.46,18.51,18.96,19.56,19.86,20.46,21.06,21.51,22.89,51.07,0.845,6445.08,0.567,0.988,1,1,1,0.928644899355682,0.389999999999986,0.15,0.04,0,0,0,0.15,0.15,1.01,11.84,12.48,4.34,2.21,-0.400000000000002,-1.48,-1.18,-0.619999999999997,-0.689999999999998,-1.1,-1.06,-0.800000000000001,-0.57,-0.68,-0.419999999999998,359.33,-Inf,-Inf,TRUE,TRUE,NA
"192441",1957937633,3155084,87384.227,-146.363742,64.222452,310.72,213.636287,64.222467,335.95,0.45,7.09,10.75,12.06,13.51,14.86,16.13,16.87,17.43,17.92,18.33,18.78,19.26,19.94,20.83,21.58,22.14,22.85,23.07,23.37,23.74,24.19,25.24,220.31,4.963,8408.39,0.606,1,1,1,1958696634,75945049,88402.80724,-146.363752,64.22245,310.99,213.636245,64.22245,330.81,213.636245,64.22245,334.82,10.08,13.23,14.58,15.63,16.38,16.98,17.42,17.87,18.32,18.62,18.92,19.22,19.52,19.67,19.97,20.27,20.57,21.32,21.62,21.77,22.07,22.52,23.83,84.29,0.44,6441.94,0.542,0.984,1,1,1,0.533972243186403,0.269999999999982,9.63,6.14,3.83,3.57,2.87,2.12,1.29,1,0.890000000000001,0.699999999999999,0.590000000000003,0.439999999999998,0.259999999999998,-0.27,-0.859999999999999,-1.31,-1.57,-1.53,-1.45,-1.6,-1.67,-1.67,-1.41,359.33,-Inf,-Inf,TRUE,TRUE,NA
"192498",1957937633,3155215,87384.26,-146.36022,64.224522,303.78,213.639798,64.224531,328.44,-0.19,0.22,0.94,12.39,14.97,16.02,16.77,17.36,17.85,18.3,18.71,19.27,19.91,20.43,20.92,21.41,21.93,22.68,22.9,23.13,23.35,23.69,24.66,222.29,3.006,8396.97,0.61,1,1,1,1958696634,75943912,88402.52299,-146.360216,64.224524,303.84,213.639773,64.224517,323.87,213.63977,64.224515,328.92,10.37,13.96,15.91,17.26,18,18.45,18.9,19.2,19.5,19.65,19.95,20.1,20.4,20.55,20.85,21.15,21.45,21.9,22.05,22.2,22.65,23.39,25.08,33.58,2.77,6457.49,0.607,0.994,1,1,1,0.295533695064109,0.0600000000000023,10.56,13.74,14.97,4.87,3.03,2.43,2.13,1.84,1.65,1.35,1.24,0.830000000000002,0.489999999999998,0.120000000000001,-0.0700000000000003,-0.260000000000002,-0.48,-0.780000000000001,-0.849999999999998,-0.93,-0.700000000000003,-0.300000000000001,0.419999999999998,359.33,-Inf,-Inf,TRUE,TRUE,NA
"193246",1957937633,3156192,87384.504,-146.360229,64.224801,302.11,213.639787,64.224809,327.04,0,0.56,5.31,13.7,15.5,16.62,17.52,18.15,18.6,18.98,19.35,19.65,19.99,20.36,20.77,21.18,21.67,22.34,22.57,22.79,23.09,23.54,24.93,221.16,2.826,8396.38,0.589,1,1,1,1958696634,75944291,88402.61774,-146.360213,64.224801,302.32,213.639773,64.224792,325.11,213.639772,64.224791,328.03,0.22,8.91,15.49,17.14,18.34,18.94,19.53,20.13,20.58,21.03,21.33,21.63,21.93,22.23,22.53,22.83,23.13,23.58,23.73,23.73,24.02,24.17,25.71,33.72,3.015,6460.63,0.583,0.994,1,1,1,0.776310406990632,0.20999999999998,0.22,8.35,10.18,3.44,2.84,2.32,2.01,1.98,1.98,2.05,1.98,1.98,1.94,1.87,1.76,1.65,1.46,1.24,1.16,0.940000000000001,0.93,0.630000000000003,0.780000000000001,359.33,-Inf,-Inf,TRUE,TRUE,NA
"193266",1957937633,3156268,87384.523,-146.362443,64.223671,306.12,213.637578,64.223682,328.85,-0.22,0.15,0.6,8.22,12.86,14.17,15.25,16,16.45,16.79,17.08,17.38,17.72,18.09,18.54,18.99,19.51,20.19,20.34,20.56,20.82,21.23,22.73,220.72,3.955,8403.96,0.558,1,1,1,1958696634,75945124,88402.82599,-146.36244,64.22367,306.38,213.637553,64.223666,324.21,213.637552,64.223665,329.38,13.41,14.91,15.81,16.41,16.71,16.86,17.16,17.31,17.46,17.61,17.76,18.06,18.21,18.36,18.65,19.1,19.7,20.6,20.75,21.05,21.35,21.8,23,39.81,1.607,6448.67,0.337,0.978,1,1,1,0.183322761477849,0.259999999999991,13.63,14.76,15.21,8.19,3.85,2.69,1.91,1.31,1.01,0.82,0.680000000000003,0.68,0.490000000000002,0.27,0.109999999999999,0.110000000000003,0.189999999999998,0.41,0.41,0.490000000000002,0.530000000000001,0.57,0.27,359.33,-Inf,-Inf,TRUE,TRUE,NA
"193277",1957937633,3156305,87384.532,-146.363501,64.223089,307.6,213.636523,64.223101,329.75,-0.11,0.34,3.81,8.82,10.57,11.58,12.55,13.22,13.71,14.16,14.64,15.47,16.4,17,17.45,17.93,18.53,19.54,19.8,20.1,20.47,21.03,22.15,220.33,4.518,8406.63,0.55,1,1,1,1958696634,75945701,88402.97024,-146.363493,64.223097,307.82,213.636502,64.223095,327.64,213.636501,64.223095,330.49,-0.26,0.04,0.64,9.33,12.33,14.28,15.47,16.07,16.52,16.97,17.27,17.57,17.87,18.17,18.62,19.22,19.82,20.27,20.57,20.72,21.17,21.62,22.67,54.79,0.968,6446.13,0.587,0.976,1,1,1,0.972345206883865,0.21999999999997,-0.15,-0.3,-3.17,0.51,1.76,2.7,2.92,2.85,2.81,2.81,2.63,2.1,1.47,1.17,1.17,1.29,1.29,0.73,0.77,0.619999999999997,0.700000000000003,0.59,0.520000000000003,359.33,-Inf,-Inf,TRUE,TRUE,NA
"193299",1957937633,3156373,87384.549,-146.36543,64.221935,310.13,213.634599,64.221951,333,0,0.52,8.76,12.61,14.69,15.66,16.3,16.75,17.08,17.38,17.64,17.9,18.2,18.54,18.98,19.47,20.06,20.77,20.96,21.18,21.48,21.85,22.86,219.35,5.598,8418.24,0.571,1,1,1,1958696634,75946283,88403.11574,-146.365447,64.221934,310.34,213.634552,64.221937,330.91,213.634552,64.221937,333.16,12.78,15.33,16.52,17.27,17.87,18.32,18.77,19.07,19.22,19.52,19.82,19.97,20.12,20.42,20.57,20.72,20.87,21.17,21.32,21.32,21.47,21.62,22.82,166.55,0.722,6441.64,0.574,0.982,1,1,1,0.832407991358205,0.20999999999998,12.78,14.81,7.76,4.66,3.18,2.66,2.47,2.32,2.14,2.14,2.18,2.07,1.92,1.88,1.59,1.25,0.810000000000002,0.400000000000002,0.359999999999999,0.140000000000001,-0.0100000000000016,-0.23,-0.0399999999999991,359.33,-Inf,-Inf,TRUE,TRUE,NA
"193354",1957937633,3156540,87384.591,-146.365156,64.222295,309.67,213.634875,64.222311,334.93,0.93,12.24,15.56,16.86,17.83,18.51,19.07,19.48,19.85,20.15,20.41,20.67,20.97,21.23,21.53,21.86,22.2,22.65,22.76,22.91,23.13,23.62,25.26,220.09,5.328,8415.26,0.593,1,1,1,1958696634,75946305,88403.12124,-146.365164,64.222293,309.81,213.634833,64.222294,332.78,213.634833,64.222294,334.95,0.3,10.94,16.94,18.89,19.79,20.24,20.68,21.13,21.43,21.73,22.03,22.33,22.48,22.78,22.93,23.08,23.38,23.68,23.68,23.83,23.98,24.13,25.14,139.77,0.461,6443.29,0.591,0.979,1,1,1,0.447621405860362,0.139999999999986,-0.63,-1.3,1.38,2.03,1.96,1.73,1.61,1.65,1.58,1.58,1.62,1.66,1.51,1.55,1.4,1.22,1.18,1.03,0.919999999999998,0.919999999999998,0.850000000000001,0.509999999999998,-0.120000000000001,359.33,-Inf,-Inf,TRUE,TRUE,NA
"193360",1957937633,3156557,87384.595,-146.364851,64.22258,308.48,213.635178,64.222594,332.22,0.41,3.99,5.34,7.35,13.1,14.59,15.34,16.72,17.73,18.44,18.96,19.45,19.86,20.23,20.6,20.98,21.42,21.98,22.13,22.32,22.54,22.88,23.74,220.75,5.097,8413.18,0.579,1,1,1,1958696634,75946323,88403.12574,-146.364856,64.222586,308.73,213.635141,64.222586,331.02,213.63514,64.222586,333.27,15.29,17.39,18.44,19.34,19.79,20.24,20.54,20.83,21.13,21.43,21.58,21.73,22.03,22.18,22.33,22.63,22.78,23.08,23.23,23.23,23.38,23.53,24.54,98.54,0.442,6442.84,0.257,0.972,1,1,1,0.71128191945414,0.25,14.88,13.4,13.1,11.99,6.69,5.65,5.2,4.11,3.4,2.99,2.62,2.28,2.17,1.95,1.73,1.65,1.36,1.1,1.1,0.91,0.84,0.650000000000002,0.800000000000001,359.33,-Inf,-Inf,TRUE,TRUE,NA
"193368",1957937633,3156597,87384.605,-146.363485,64.223206,306.94,213.636538,64.223218,329.62,0.04,0.67,8.93,11.92,12.96,13.56,14.2,14.87,15.47,15.95,16.36,16.74,17.19,17.78,18.46,19.05,19.65,20.36,20.55,20.74,21.03,21.45,22.68,220.24,4.441,8406.93,0.581,1,1,1,1958696634,75945696,88402.96899,-146.363473,64.223212,307.24,213.636521,64.22321,329.27,213.63652,64.22321,330.85,-0.6,-0.3,-0.15,0,0.15,0.6,10.19,11.69,12.74,13.64,14.54,15.14,15.89,16.49,17.09,18.13,19.33,20.68,20.98,21.58,22.03,22.63,23.6,49.85,1.044,6446.73,0.541,0.977,1,1,1,0.886619026649605,0.300000000000011,-0.64,-0.97,-9.08,-11.92,-12.81,-12.96,-4.01,-3.18,-2.73,-2.31,-1.82,-1.6,-1.3,-1.29,-1.37,-0.920000000000002,-0.32,0.32,0.43,0.84,1,1.18,0.920000000000002,359.33,-Inf,-Inf,TRUE,TRUE,NA
