"","LFID_1","SHOTNUMBER_1","TIME_1","GLON_1","GLAT_1","ZG_1","TLON_1","TLAT_1","ZT_1","RH10_1","RH15_1","RH20_1","RH25_1","RH30_1","RH35_1","RH40_1","RH45_1","RH50_1","RH55_1","RH60_1","RH65_1","RH70_1","RH75_1","RH80_1","RH85_1","RH90_1","RH95_1","RH96_1","RH97_1","RH98_1","RH99_1","RH100_1","AZIMUTH_1","INCIDENTANGLE_1","RANGE_1","COMPLEXITY_1","CHANNEL_ZT_1","CHANNEL_ZG_1","CHANNEL_RH_1","LFID_2","SHOTNUMBER_2","TIME_2","GLON_2","GLAT_2","ZG_2","HLON_2","HLAT_2","ZH_2","TLON_2","TLAT_2","ZT_2","RH10_2","RH15_2","RH20_2","RH25_2","RH30_2","RH35_2","RH40_2","RH45_2","RH50_2","RH55_2","RH60_2","RH65_2","RH70_2","RH75_2","RH80_2","RH85_2","RH90_2","RH95_2","RH96_2","RH97_2","RH98_2","RH99_2","RH100_2","AZIMUTH_2","INCIDENTANGLE_2","RANGE_2","COMPLEXITY_2","SENSITIVITY_2","CHANNEL_ZT_2","CHANNEL_ZG_2","CHANNEL_RH_2","distance","ZG_diff","RH10_diff","RH15_diff","RH20_diff","RH25_diff","RH30_diff","RH35_diff","RH40_diff","RH45_diff","RH50_diff","RH55_diff","RH60_diff","RH65_diff","RH70_diff","RH75_diff","RH80_diff","RH85_diff","RH90_diff","RH95_diff","RH96_diff","RH97_diff","RH98_diff","RH99_diff","RH100_diff","AZIM_max","INCI_max","COMP_max","CHAN_ZG","CHAN_ZT","CHAN_R"
"262928",1957949069,8221579,67938.426,-146.114946,66.66802,130.83,213.885051,66.668022,144.88,-0.97,-0.75,-0.6,-0.45,-0.37,-0.26,-0.19,-0.07,0,0.07,0.19,0.26,0.37,0.52,0.71,1.12,5.58,10.38,11.2,11.92,12.55,13.11,14.05,140.28,0.879,8625.62,0.199,1,1,1,1958686302,36028169,70603.57475,-146.114959,66.668024,131.24,213.885052,66.668023,145.48,213.885052,66.668023,146.11,-0.86,-0.71,-0.56,-0.41,-0.26,-0.11,-0.11,0.04,0.19,0.34,0.49,1.09,2.88,4.98,6.63,7.98,9.63,11.27,11.57,12.02,12.62,13.67,14.87,284.89,1.904,12618.51,0.5,0.979,1,1,1,0.727287280292687,0.409999999999997,0.11,0.04,0.0399999999999999,0.04,0.11,0.15,0.08,0.11,0.19,0.27,0.3,0.83,2.51,4.46,5.92,6.86,4.05,0.889999999999999,0.370000000000001,0.0999999999999996,0.0699999999999985,0.56,0.819999999999999,345.44,-Inf,-Inf,TRUE,TRUE,NA
"262960",1957949069,8221611,67938.434,-146.116667,66.668517,130.37,213.883332,66.668518,139.55,-0.9,-0.67,-0.52,-0.37,-0.26,-0.15,-0.07,0.04,0.15,0.26,0.37,0.56,0.79,1.27,2.32,3.67,4.61,5.7,6.07,6.52,7.08,7.72,9.18,170.6,0.316,8625.03,0.381,1,1,1,1958686302,36028193,70603.58075,-146.116683,66.668513,130.78,213.883325,66.668512,139.95,213.883327,66.668512,141.64,-0.64,-0.49,-0.34,-0.19,-0.04,0.11,0.26,0.56,1.01,1.61,2.06,2.96,3.86,4.76,5.35,5.95,6.7,8.35,8.65,9.1,9.4,9.85,10.86,288.79,2.304,12622.09,0.515,0.977,1,1,1,0.835985034903541,0.409999999999997,0.26,0.18,0.18,0.18,0.22,0.26,0.33,0.52,0.86,1.35,1.69,2.4,3.07,3.49,3.03,2.28,2.09,2.65,2.58,2.58,2.32,2.13,1.68,345.44,-Inf,-Inf,TRUE,TRUE,NA
"263028",1957949069,8221679,67938.451,-146.119841,66.669656,130.77,213.880164,66.669655,144.37,-0.94,-0.71,-0.56,-0.45,-0.34,-0.22,-0.11,-0.04,0.07,0.15,0.26,0.37,0.49,0.67,0.94,1.57,2.96,6.59,7.72,8.84,9.97,11.62,13.6,300.43,1.032,8626.82,0.227,1,1,1,1958686302,36027274,70603.351,-146.11984,66.669656,131.13,213.88017,66.669654,140.15,213.880172,66.669654,141.35,-1.09,-0.79,-0.64,-0.64,-0.49,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.26,0.41,0.56,0.86,1.46,2.96,5.5,6.55,7.45,8.19,9.09,10.21,290.69,3.159,12631.47,0.19,0.973,1,1,1,0.0441941474890912,0.359999999999985,-0.15,-0.0800000000000001,-0.08,-0.19,-0.15,-0.12,-0.08,-0.15,-0.11,-0.19,-0.15,-0.11,-0.08,-0.11,-0.08,-0.11,0,-1.09,-1.17,-1.39,-1.78,-2.53,-3.39,345.44,-Inf,-Inf,TRUE,TRUE,NA
"263505",1957949069,8222178,67938.576,-146.120131,66.66985,130.75,213.87987,66.66985,133.08,-1.05,-0.82,-0.67,-0.52,-0.41,-0.34,-0.22,-0.15,-0.07,0,0.07,0.19,0.26,0.37,0.49,0.6,0.79,1.05,1.12,1.24,1.35,1.61,2.32,299.5,1.192,8626.82,0.048,1,1,1,1958686302,36027267,70603.34925,-146.120138,66.669852,131.11,213.879862,66.669852,131.11,213.879867,66.669851,134.96,-1.05,-0.75,-0.6,-0.45,-0.45,-0.3,-0.15,-0.15,0,0,0.15,0.3,0.45,0.75,0.9,1.2,1.65,2.1,2.24,2.39,2.54,2.84,3.85,291.92,3.251,12632.81,0.187,0.976,1,1,1,0.381323787816476,0.360000000000014,0,0.07,0.0700000000000001,0.07,-0.04,0.04,0.07,0,0.07,0,0.08,0.11,0.19,0.38,0.41,0.6,0.86,1.05,1.12,1.15,1.19,1.23,1.53,345.44,-Inf,-Inf,TRUE,TRUE,NA
"263539",1957949069,8222212,67938.585,-146.118422,66.669357,130.89,213.88158,66.669357,140.11,-0.75,-0.52,-0.34,-0.19,-0.04,0.11,0.22,0.41,0.64,1.01,1.8,2.55,3.11,3.67,4.31,5.06,5.88,6.89,7.12,7.38,7.72,8.17,9.22,291.82,0.581,8625.48,0.513,1,1,1,1958686302,36027291,70603.35525,-146.118419,66.669358,131.38,213.881586,66.669357,136.39,213.881589,66.669357,139.12,-0.86,-0.56,-0.41,-0.26,-0.11,-0.11,0.04,0.19,0.49,0.64,0.94,1.24,1.53,1.98,2.43,3.03,3.78,4.98,5.13,5.43,5.88,6.33,7.75,289.97,2.84,12627.3,0.342,0.971,1,1,1,0.173219839653163,0.490000000000009,-0.11,-0.04,-0.07,-0.07,-0.07,-0.22,-0.18,-0.22,-0.15,-0.37,-0.86,-1.31,-1.58,-1.69,-1.88,-2.03,-2.1,-1.91,-1.99,-1.95,-1.84,-1.84,-1.47,345.44,-Inf,-Inf,TRUE,TRUE,NA
"263573",1957949069,8222246,67938.593,-146.11671,66.668865,130.54,213.88329,66.668865,139.04,-0.86,-0.64,-0.45,-0.3,-0.15,-0.04,0.07,0.22,0.37,0.56,0.82,1.12,1.5,1.91,2.47,3.3,4.35,5.43,5.7,6.03,6.52,7.2,8.51,194.61,0.16,8625.03,0.402,1,1,1,1958686302,36027315,70603.36125,-146.116702,66.668864,130.99,213.883303,66.668864,136.34,213.883305,66.668863,138.59,-0.86,-0.56,-0.41,-0.26,-0.11,0.04,0.19,0.34,0.49,0.79,1.09,1.54,1.83,2.28,2.88,3.63,4.38,5.43,5.73,5.88,6.18,6.63,7.6,287.36,2.432,12623.73,0.371,0.982,1,1,1,0.370721555229543,0.450000000000017,0,0.08,0.04,0.04,0.04,0.08,0.12,0.12,0.12,0.23,0.27,0.42,0.33,0.37,0.41,0.33,0.0300000000000002,0,0.0300000000000002,-0.15,-0.34,-0.57,-0.91,345.44,-Inf,-Inf,TRUE,TRUE,NA
"263639",1957949069,8222312,67938.61,-146.113421,66.667814,130.83,213.886572,66.667816,149.56,-0.9,-0.64,-0.45,-0.3,-0.19,-0.04,0.07,0.22,0.34,0.52,0.82,1.5,3.93,6.29,7.83,9.29,10.98,12.89,13.26,13.9,15.25,16.9,18.73,135.84,1.318,8627.26,0.509,1,1,1,1958686302,36027364,70603.3735,-146.113405,66.66781,131.27,213.886601,66.667809,140.41,213.886603,66.667809,143.3,-1.01,-0.71,-0.56,-0.56,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.34,0.49,1.09,2.28,4.68,7.98,8.43,9.03,9.63,10.53,12.02,277,1.666,12617.48,0.287,0.981,1,1,1,0.83600212650958,0.439999999999998,-0.11,-0.07,-0.11,-0.26,-0.22,-0.22,-0.33,-0.33,-0.45,-0.48,-0.78,-1.31,-3.59,-5.8,-6.74,-7.01,-6.3,-4.91,-4.83,-4.87,-5.62,-6.37,-6.71,345.44,-Inf,-Inf,TRUE,TRUE,NA
"263700",1957949069,8222373,67938.625,-146.11044,66.666735,131.46,213.88955,66.666739,146.06,-0.86,-0.67,-0.52,-0.37,-0.26,-0.19,-0.07,0,0.11,0.22,0.34,0.49,0.67,2.21,4.49,5.92,7.53,9.96,10.56,11.46,12.47,13.37,14.6,134.49,2.504,8631.57,0.456,1,1,1,1958686302,36028106,70603.559,-146.110437,66.666739,131.82,213.889568,66.666739,144.6,213.889568,66.666739,146.1,-0.9,-0.6,-0.45,-0.3,-0.3,-0.15,0,0,0.15,0.3,0.45,1.65,3.15,4.2,4.95,5.7,7.19,10.04,10.64,11.39,12.14,12.89,14.28,259.52,0.96,12612.71,0.384,0.979,1,1,1,0.465196274248626,0.359999999999985,-0.04,0.0700000000000001,0.07,0.07,-0.04,0.04,0.07,0,0.04,0.08,0.11,1.16,2.48,1.99,0.46,-0.22,-0.34,0.0799999999999983,0.0800000000000001,-0.0700000000000003,-0.33,-0.479999999999999,-0.32,345.44,-Inf,-Inf,TRUE,TRUE,NA
"263722",1957949069,8222395,67938.63,-146.10932,66.666436,131.48,213.890669,66.66644,145.4,-0.82,-0.6,-0.45,-0.3,-0.19,-0.07,0,0.11,0.22,0.37,0.52,0.82,2.17,4.38,5.76,8.35,9.77,10.89,11.23,11.6,12.09,12.72,13.92,133.15,2.895,8635,0.569,1,1,1,1958686302,36028091,70603.55525,-146.10934,66.666436,132.01,213.890663,66.666436,142.43,213.890665,66.666436,146.81,-0.75,-0.6,-0.45,-0.3,-0.15,0,0,0.15,0.45,1.2,3.45,5.4,7.04,8.54,9.44,10.34,11.09,12.14,12.44,12.89,13.34,13.79,14.8,245.47,0.799,12611.96,0.541,0.974,1,1,1,0.883998419496988,0.530000000000001,0.07,0,0,0,0.04,0.07,0,0.04,0.23,0.83,2.93,4.58,4.87,4.16,3.68,1.99,1.32,1.25,1.21,1.29,1.25,1.07,0.880000000000001,345.44,-Inf,-Inf,TRUE,TRUE,NA
"263734",1957949069,8222407,67938.633,-146.108718,66.666244,131.2,213.89127,66.666249,144.93,-0.79,-0.6,-0.41,-0.3,-0.19,-0.07,0.04,0.15,0.26,0.41,0.56,0.97,3.89,5.61,6.59,7.48,8.46,9.84,10.25,10.81,11.67,12.61,13.73,132.88,3.121,8636.79,0.5,1,1,1,1958686302,36028082,70603.553,-146.108714,66.666251,131.61,213.891289,66.666252,143.87,213.89129,66.666252,146.56,-0.67,-0.52,-0.37,-0.22,-0.07,0.07,0.22,0.37,1.27,3.97,5.77,6.67,7.57,8.62,9.82,11.02,12.07,12.82,13.11,13.26,13.56,14.01,14.95,234.66,0.738,12611.81,0.564,0.975,1,1,1,0.800100693125917,0.410000000000025,0.12,0.08,0.04,0.08,0.12,0.14,0.18,0.22,1.01,3.56,5.21,5.7,3.68,3.01,3.23,3.54,3.61,2.98,2.86,2.45,1.89,1.4,1.22,345.44,-Inf,-Inf,TRUE,TRUE,NA
"263975",1957949069,8222648,67938.694,-146.10802,66.666263,130.5,213.89197,66.666266,141.02,-0.86,-0.6,-0.45,-0.3,-0.15,-0.04,0.07,0.22,0.37,0.56,0.86,1.57,2.24,2.77,3.29,4.34,6.21,7.78,8.19,8.64,9.09,9.58,10.51,131.11,3.267,8639.93,0.36,1,1,1,1958686302,36027439,70603.39225,-146.108041,66.666266,131.04,213.891961,66.666267,137.53,213.891962,66.666267,141.46,-0.6,-0.3,-0.15,0,0.15,0.45,1.2,1.95,2.55,3,3.45,3.9,4.35,4.95,5.7,6.44,7.04,8.09,8.24,8.54,8.84,9.29,10.42,225.33,0.798,12612.71,0.487,0.974,1,1,1,0.98661210241351,0.539999999999992,0.26,0.3,0.3,0.3,0.3,0.49,1.13,1.73,2.18,2.44,2.59,2.33,2.11,2.18,2.41,2.1,0.83,0.31,0.0500000000000007,-0.100000000000001,-0.25,-0.290000000000001,-0.0899999999999999,345.44,-Inf,-Inf,TRUE,TRUE,NA
"264007",1957949069,8222680,67938.702,-146.109749,66.666762,131.79,213.890239,66.666766,148.03,-0.86,-0.64,-0.49,-0.34,-0.22,-0.11,0,0.11,0.22,0.34,0.49,0.75,1.83,5.5,10.14,12.54,13.55,14.41,14.6,14.82,15.09,15.5,16.25,132.44,2.643,8633.81,0.615,1,1,1,1958686302,36027415,70603.38625,-146.109761,66.666761,132.22,213.890243,66.666761,143.84,213.890244,66.666761,145.82,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.64,1.39,4.68,8.43,9.93,11.13,12.03,13.6,250.95,0.969,12612.85,0.254,0.979,1,1,1,0.541980002876935,0.430000000000007,-0.15,-0.22,-0.22,-0.22,-0.19,-0.3,-0.26,-0.37,-0.33,-0.45,-0.45,-0.71,-1.64,-5.31,-9.8,-11.9,-12.16,-9.73,-6.17,-4.89,-3.96,-3.47,-2.65,345.44,-Inf,-Inf,TRUE,TRUE,NA
"264052",1957949069,8222725,67938.713,-146.112001,66.667494,132.23,213.887991,66.667498,148.49,-0.86,-0.64,-0.49,-0.37,-0.26,-0.15,-0.04,0.07,0.19,0.3,0.41,0.6,1.01,3.82,8.24,9.55,11.8,13.33,13.63,14.01,14.53,15.24,16.26,134.19,1.791,8627.85,0.605,1,1,1,1958686302,36027381,70603.37775,-146.111991,66.667502,132.61,213.888018,66.667501,147.78,213.888019,66.667501,149.35,-0.94,-0.64,-0.49,-0.49,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.26,0.41,0.71,3.71,7.31,9.4,11.65,13.6,14.2,14.65,15.25,15.7,16.75,272.14,1.369,12614.19,0.185,0.977,1,1,1,0.995312895332919,0.380000000000024,-0.08,0,0,-0.12,-0.08,-0.04,-0.15,-0.11,-0.23,-0.19,-0.15,-0.19,-0.3,-0.11,-0.930000000000001,-0.15,-0.15,0.27,0.569999999999999,0.640000000000001,0.720000000000001,0.459999999999999,0.489999999999998,345.44,-Inf,-Inf,TRUE,TRUE,NA
"264086",1957949069,8222759,67938.721,-146.113582,66.668063,130.64,213.886414,66.668064,143.97,-0.9,-0.67,-0.52,-0.37,-0.26,-0.15,-0.04,0.04,0.15,0.26,0.41,0.56,0.79,1.27,2.02,2.81,6.26,9.44,10,10.68,11.39,12.14,13.34,135.57,1.165,8626.67,0.324,1,1,1,1958686302,36027356,70603.3715,-146.113578,66.668063,131.1,213.88643,66.668062,143.42,213.886431,66.668062,144.59,-0.82,-0.67,-0.52,-0.37,-0.22,-0.07,0.07,0.07,0.22,0.52,1.12,2.02,3.07,4.12,5.62,7.27,8.76,10.26,10.86,11.46,11.91,12.51,13.48,281.03,1.722,12617.17,0.498,0.976,1,1,1,0.176788025737616,0.460000000000008,0.0800000000000001,0,0,0,0.04,0.08,0.11,0.03,0.07,0.26,0.71,1.46,2.28,2.85,3.6,4.46,2.5,0.82,0.859999999999999,0.780000000000001,0.52,0.369999999999999,0.140000000000001,345.44,-Inf,-Inf,TRUE,TRUE,NA
"264118",1957949069,8222791,67938.729,-146.115308,66.668557,130.67,213.884691,66.668558,138.99,-0.9,-0.67,-0.49,-0.34,-0.19,-0.07,0.04,0.15,0.26,0.41,0.6,0.86,1.35,2.06,2.89,3.71,4.57,5.66,6,6.45,7.01,7.49,8.32,147.11,0.559,8625.78,0.495,1,1,1,1958686302,36027332,70603.3655,-146.115296,66.668558,131.2,213.884709,66.668558,137.42,213.884711,66.668557,140.08,-0.82,-0.67,-0.52,-0.37,-0.22,-0.07,0.07,0.07,0.37,0.52,0.82,1.27,1.87,2.62,3.22,4.12,5.17,6.37,6.67,7.12,7.41,7.86,8.88,285.75,2.117,12619.85,0.415,0.979,1,1,1,0.541942199526737,0.530000000000001,0.0800000000000001,0,-0.03,-0.03,-0.03,0,0.03,-0.08,0.11,0.11,0.22,0.41,0.52,0.56,0.33,0.41,0.6,0.71,0.67,0.67,0.4,0.37,0.56,345.44,-Inf,-Inf,TRUE,TRUE,NA
"264150",1957949069,8222823,67938.737,-146.117027,66.669054,130.81,213.882973,66.669054,132.98,-0.97,-0.79,-0.64,-0.52,-0.45,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.34,0.45,0.56,0.75,0.82,0.9,0.97,1.12,2.17,242.66,0.231,8624.58,0.046,1,1,1,1958686302,36027308,70603.3595,-146.117013,66.669052,131.27,213.882998,66.669051,142.69,213.882999,66.669051,144.37,-1.01,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.34,0.64,2.58,4.98,7.82,10.37,10.82,11.27,11.57,12.02,13.1,288.96,2.522,12624.62,0.16,0.977,1,1,1,0.657675563899378,0.460000000000008,-0.04,0.0800000000000001,0.08,0.11,0.04,0.08,0,0.08,0,0.08,0,0.08,0.15,0.38,2.24,4.53,7.26,9.62,10,10.37,10.6,10.9,10.93,345.44,-Inf,-Inf,TRUE,TRUE,NA
"264705",1957949069,8223402,67938.882,-146.118658,66.669789,130.71,213.881343,66.669788,134.87,-1.05,-0.82,-0.67,-0.52,-0.41,-0.34,-0.26,-0.15,-0.07,0,0.07,0.15,0.26,0.34,0.45,0.6,0.79,1.24,1.46,1.84,2.32,3,4.16,294.64,0.833,8626.52,0.143,1,1,1,1958686302,36026949,70603.26975,-146.11865,66.669788,131.13,213.881357,66.669787,137.8,213.881361,66.669786,140.86,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.79,1.98,3.18,5.43,6.62,8.27,9.73,291.88,2.983,12629.24,0.176,0.976,1,1,1,0.370708932794155,0.419999999999987,0.04,-0.04,-0.0399999999999999,-0.04,0,-0.07,0,-0.11,-0.04,-0.11,-0.03,-0.11,-0.07,-0.15,-0.11,-0.11,0,0.74,1.72,3.59,4.3,5.27,5.57,345.44,-Inf,-Inf,TRUE,TRUE,NA
"264759",1957949069,8223456,67938.896,-146.115977,66.668931,130.51,213.884023,66.668931,139.5,-0.75,-0.52,-0.34,-0.19,-0.04,0.15,0.3,0.49,0.79,1.2,1.69,2.17,2.74,3.3,3.86,4.5,5.13,5.96,6.3,6.78,7.31,7.94,8.99,175.42,0.299,8624.88,0.493,1,1,1,1958686302,36026911,70603.26025,-146.115969,66.668924,130.87,213.884035,66.668923,135.55,213.88404,66.668923,140.34,-0.82,-0.52,-0.37,-0.22,-0.07,-0.07,0.07,0.22,0.52,0.82,1.27,1.87,2.92,3.82,4.57,5.32,6.07,7.11,7.41,7.71,8.01,8.46,9.47,286.59,2.335,12622.99,0.53,0.975,1,1,1,0.856685364060668,0.360000000000014,-0.07,0,-0.03,-0.03,-0.03,-0.22,-0.23,-0.27,-0.27,-0.38,-0.42,-0.3,0.18,0.52,0.71,0.82,0.94,1.15,1.11,0.93,0.7,0.52,0.48,345.44,-Inf,-Inf,TRUE,TRUE,NA
"264827",1957949069,8223524,67938.913,-146.112543,66.667944,130.96,213.887454,66.667945,138.19,-0.94,-0.71,-0.52,-0.37,-0.26,-0.15,-0.04,0.07,0.19,0.3,0.45,0.67,1.01,1.72,2.55,3.22,3.78,4.5,4.68,4.87,5.17,5.73,7.23,135.46,1.461,8627.71,0.45,1,1,1,1958686302,36026863,70603.24825,-146.112522,66.667947,131.41,213.887486,66.667947,144.49,213.887487,66.667947,145.09,-0.75,-0.45,-0.3,-0.15,0,0.15,0.45,0.75,1.35,1.8,2.1,2.55,3,3.3,3.9,4.65,6.14,8.84,9.59,10.49,11.24,12.59,13.67,275.95,1.564,12616.43,0.408,0.975,1,1,1,0.986552605120194,0.449999999999989,0.19,0.26,0.22,0.22,0.26,0.3,0.49,0.68,1.16,1.5,1.65,1.88,1.99,1.58,1.35,1.43,2.36,4.34,4.91,5.62,6.07,6.86,6.44,345.44,-Inf,-Inf,TRUE,TRUE,NA
"264867",1957949069,8223564,67938.923,-146.110585,66.667198,131.24,213.889407,66.667201,144.12,-0.97,-0.75,-0.56,-0.45,-0.34,-0.22,-0.11,-0.04,0.07,0.19,0.3,0.41,0.6,0.86,1.57,3.56,7.71,10.45,10.82,11.16,11.53,11.94,12.88,135.11,2.26,8631.13,0.291,1,1,1,1958686302,36027398,70603.382,-146.110573,66.667204,131.61,213.889432,66.667205,142.81,213.889433,66.667205,144.57,-0.79,-0.64,-0.49,-0.34,-0.19,-0.04,-0.04,0.11,0.26,0.56,1.01,2.06,3.71,4.76,5.81,8.21,9.85,10.9,11.2,11.35,11.65,11.95,12.96,264.95,1.086,12614.05,0.494,0.976,1,1,1,0.85361742842658,0.370000000000005,0.18,0.11,0.0700000000000001,0.11,0.15,0.18,0.07,0.15,0.19,0.37,0.71,1.65,3.11,3.9,4.24,4.65,2.14,0.450000000000001,0.379999999999999,0.19,0.120000000000001,0.00999999999999979,0.0800000000000001,345.44,-Inf,-Inf,TRUE,TRUE,NA
"264921",1957949069,8223618,67938.936,-146.107909,66.666333,130.45,213.892082,66.666336,139.58,-0.94,-0.71,-0.56,-0.41,-0.3,-0.19,-0.07,0,0.11,0.22,0.34,0.49,0.71,1.08,2.17,4.12,5.65,6.88,7.15,7.45,7.74,8.23,9.13,133.48,3.27,8639.18,0.408,1,1,1,1958686302,36027438,70603.392,-146.107916,66.666335,130.93,213.892086,66.666336,139.1,213.892086,66.666336,141.65,-0.94,-0.64,-0.49,-0.34,-0.34,-0.19,-0.04,-0.04,0.11,0.26,0.41,0.71,1.46,2.81,4.46,5.96,7.01,8.36,8.66,8.96,9.26,9.7,10.72,225.87,0.756,12613.01,0.497,0.976,1,1,1,0.38135960810202,0.480000000000018,0,0.07,0.0700000000000001,0.07,-0.04,0,0.03,-0.04,0,0.04,0.07,0.22,0.75,1.73,2.29,1.84,1.36,1.48,1.51,1.51,1.52,1.47,1.59,345.44,-Inf,-Inf,TRUE,TRUE,NA
"264935",1957949069,8223632,67938.94,-146.107162,66.666213,129.85,213.892831,66.666215,137.07,-0.75,-0.49,-0.34,-0.15,0,0.15,0.3,0.49,0.75,1.05,1.42,1.72,2.06,2.39,2.84,3.55,4.23,5.16,5.46,5.8,6.17,6.55,7.22,132.1,3.491,8640.96,0.369,1,1,1,1958686302,36027446,70603.394,-146.107141,66.666215,130.32,213.892859,66.666216,134.33,213.89286,66.666216,137.51,-0.9,-0.6,-0.45,-0.3,-0.3,-0.15,0,0.15,0.3,0.45,0.75,1.05,1.35,1.65,1.95,2.4,3,4.35,4.65,5.1,5.55,6.15,7.19,213.42,0.701,12613.01,0.299,0.973,1,1,1,0.954606784090184,0.469999999999999,-0.15,-0.11,-0.11,-0.15,-0.3,-0.3,-0.3,-0.34,-0.45,-0.6,-0.67,-0.67,-0.71,-0.74,-0.89,-1.15,-1.23,-0.81,-0.81,-0.7,-0.62,-0.399999999999999,-0.0299999999999994,345.44,-Inf,-Inf,TRUE,TRUE,NA
"265202",1957949069,8223899,67939.006,-146.110253,66.667395,130.71,213.889741,66.667397,140.37,-0.86,-0.6,-0.45,-0.26,-0.15,0,0.11,0.26,0.41,0.6,0.9,1.42,1.98,2.47,3,3.44,3.89,4.46,4.64,4.91,5.32,7.08,9.66,132.41,2.235,8632.48,0.371,1,1,1,1958686302,36026832,70603.2405,-146.11024,66.667398,131.26,213.889766,66.667398,143.62,213.889766,66.667398,145.46,-0.86,-0.71,-0.56,-0.41,-0.26,-0.11,-0.11,0.04,0.19,0.34,0.64,0.94,1.69,3.03,4.23,5.28,7.23,9.93,10.68,11.43,12.18,12.93,14.2,263.66,1.11,12614.5,0.391,0.978,1,1,1,0.664813939158239,0.549999999999983,0,-0.11,-0.11,-0.15,-0.11,-0.11,-0.22,-0.22,-0.22,-0.26,-0.26,-0.48,-0.29,0.56,1.23,1.84,3.34,5.47,6.04,6.52,6.86,5.85,4.54,345.44,-Inf,-Inf,TRUE,TRUE,NA
"265212",1957949069,8223909,67939.009,-146.110997,66.667517,131.06,213.888991,66.667522,152.78,-0.52,-0.3,-0.11,0.07,0.3,0.6,1.95,4.53,6.82,9.1,10.45,11.57,12.92,14.42,15.62,16.55,17.71,19.32,19.66,20,20.41,20.86,21.72,134.76,2.015,8629.04,0.631,1,1,1,1958686302,36026842,70603.243,-146.111012,66.667518,131.54,213.888997,66.667518,151.14,213.888998,66.667518,152.15,-0.9,-0.75,-0.6,-0.45,-0.3,-0.15,-0.15,0,0,0.15,0.3,0.45,1.35,3.6,6.89,9.74,13.64,16.93,17.53,18.13,19.03,19.63,20.61,267.29,1.258,12613.89,0.188,0.979,1,1,1,0.672276371548272,0.47999999999999,-0.38,-0.45,-0.49,-0.52,-0.6,-0.75,-2.1,-4.53,-6.82,-8.95,-10.15,-11.12,-11.57,-10.82,-8.73,-6.81,-4.07,-2.39,-2.13,-1.87,-1.38,-1.23,-1.11,345.44,-Inf,-Inf,TRUE,TRUE,NA
"265234",1957949069,8223931,67939.014,-146.111975,66.667891,131.02,213.888016,66.667895,150.84,-0.71,-0.49,-0.34,-0.19,-0.04,0.07,0.22,0.41,0.64,1.69,4.2,5.66,7.42,9.7,12.74,15.28,17.08,18.02,18.24,18.43,18.69,19.07,19.82,135.1,1.616,8628,0.688,1,1,1,1958686302,36026856,70603.2465,-146.111962,66.667887,131.5,213.888048,66.667887,148.69,213.888049,66.667887,150.83,-0.67,-0.52,-0.37,-0.22,-0.07,0.07,0.22,0.37,1.27,3.67,5.02,6.07,7.27,9.67,11.91,13.41,15.21,16.71,17.16,17.46,17.76,18.21,19.33,275.15,1.45,12615.54,0.634,0.974,1,1,1,0.727289806594001,0.47999999999999,0.0399999999999999,-0.03,-0.03,-0.03,-0.03,0,0,-0.04,0.63,1.98,0.819999999999999,0.41,-0.15,-0.0299999999999994,-0.83,-1.87,-1.87,-1.31,-1.08,-0.969999999999999,-0.93,-0.859999999999999,-0.490000000000002,345.44,-Inf,-Inf,TRUE,TRUE,NA
"265279",1957949069,8223976,67939.026,-146.114207,66.668621,130.66,213.88579,66.668623,147.44,-1.01,-0.75,-0.6,-0.45,-0.34,-0.22,-0.11,0,0.11,0.22,0.34,0.45,0.64,0.82,1.12,1.65,4.42,9.03,9.74,11.43,13,15.29,16.79,141.85,0.776,8626.37,0.145,1,1,1,1958686302,36026888,70603.2545,-146.11422,66.668628,131.16,213.885787,66.668627,140.45,213.885788,66.668627,141.61,-0.97,-0.82,-0.67,-0.52,-0.37,-0.22,-0.22,-0.07,0.07,0.07,0.22,0.37,0.52,0.67,0.97,1.27,1.87,5.32,6.22,7.27,8.61,9.36,10.45,285.15,1.959,12620.31,0.17,0.973,1,1,1,0.969024266667652,0.5,0.04,-0.07,-0.0700000000000001,-0.07,-0.03,0,-0.11,-0.07,-0.04,-0.15,-0.12,-0.08,-0.12,-0.15,-0.15,-0.38,-2.55,-3.71,-3.52,-4.16,-4.39,-5.93,-6.34,345.44,-Inf,-Inf,TRUE,TRUE,NA
