"","LFID_1","SHOTNUMBER_1","TIME_1","GLON_1","GLAT_1","ZG_1","TLON_1","TLAT_1","ZT_1","RH10_1","RH15_1","RH20_1","RH25_1","RH30_1","RH35_1","RH40_1","RH45_1","RH50_1","RH55_1","RH60_1","RH65_1","RH70_1","RH75_1","RH80_1","RH85_1","RH90_1","RH95_1","RH96_1","RH97_1","RH98_1","RH99_1","RH100_1","AZIMUTH_1","INCIDENTANGLE_1","RANGE_1","COMPLEXITY_1","CHANNEL_ZT_1","CHANNEL_ZG_1","CHANNEL_RH_1","LFID_2","SHOTNUMBER_2","TIME_2","GLON_2","GLAT_2","ZG_2","HLON_2","HLAT_2","ZH_2","TLON_2","TLAT_2","ZT_2","RH10_2","RH15_2","RH20_2","RH25_2","RH30_2","RH35_2","RH40_2","RH45_2","RH50_2","RH55_2","RH60_2","RH65_2","RH70_2","RH75_2","RH80_2","RH85_2","RH90_2","RH95_2","RH96_2","RH97_2","RH98_2","RH99_2","RH100_2","AZIMUTH_2","INCIDENTANGLE_2","RANGE_2","COMPLEXITY_2","SENSITIVITY_2","CHANNEL_ZT_2","CHANNEL_ZG_2","CHANNEL_RH_2","distance","ZG_diff","RH10_diff","RH15_diff","RH20_diff","RH25_diff","RH30_diff","RH35_diff","RH40_diff","RH45_diff","RH50_diff","RH55_diff","RH60_diff","RH65_diff","RH70_diff","RH75_diff","RH80_diff","RH85_diff","RH90_diff","RH95_diff","RH96_diff","RH97_diff","RH98_diff","RH99_diff","RH100_diff","CHAN_ZG","CHAN_ZT","CHAN_R"
"2745",1957949064,7588974,67780.274,-146.372137,66.52879,121.93,213.627861,66.52879,123.13,-0.93,-0.75,-0.63,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.07,0,0.07,0.15,0.22,0.3,0.41,0.52,0.71,0.75,0.82,0.89,0.97,1.19,132.54,6.234,8685.1,0.116,1,1,1,1958686305,36350821,70684.23841,-146.372152,66.528787,121.71,213.627848,66.528787,121.71,213.62785,66.528787,123.28,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.07,0.22,0.37,0.37,0.52,0.52,0.52,0.67,1.57,291.61,3.65,12644.02,0.087,0.924,1,1,1,0.745851350123031,-0.220000000000013,-0.0399999999999999,-0.07,-0.04,0,-0.11,-0.03,-0.11,-0.03,-0.11,-0.15,-0.07,-0.14,-0.08,-0.15,-0.23,-0.19,-0.15,-0.34,-0.23,-0.3,-0.37,-0.3,0.38,TRUE,TRUE,NA
"2820",1957949064,7589049,67780.293,-146.375786,66.530029,121.97,213.624213,66.53003,123.05,-0.97,-0.78,-0.63,-0.52,-0.45,-0.34,-0.26,-0.19,-0.15,-0.07,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.75,0.82,0.9,1.08,133.32,4.833,8664.7,0.116,1,1,1,1958686305,36350765,70684.22441,-146.375781,66.530027,121.65,213.624219,66.530027,121.65,213.624221,66.530026,123.33,-1.08,-0.78,-0.78,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.41,0.56,0.56,0.71,1.68,295.36,4.57,12659.81,0.116,0.956,1,1,1,0.314774955639371,-0.319999999999993,-0.11,0,-0.15,-0.12,-0.04,-0.15,-0.08,-0.15,-0.04,-0.12,-0.19,-0.11,-0.19,-0.11,-0.19,-0.15,-0.26,-0.26,-0.3,-0.19,-0.26,-0.19,0.6,TRUE,TRUE,NA
"2831",1957949064,7589060,67780.295,-146.376077,66.530247,121.95,213.623921,66.530248,123.07,-0.93,-0.75,-0.63,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.07,0.15,0.22,0.34,0.41,0.52,0.67,0.75,0.78,0.86,0.93,1.12,132.63,4.661,8663.21,0.087,1,1,1,1958686305,36350608,70684.18516,-146.376071,66.530243,121.93,213.623929,66.530243,121.93,213.623932,66.530243,123.54,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.07,0.22,0.37,0.52,0.52,0.52,0.52,0.67,1.61,295.75,4.676,12661.15,0.087,0.927,1,1,1,0.519538244259117,-0.019999999999996,-0.0399999999999999,-0.07,-0.04,0,-0.11,-0.03,-0.11,-0.03,-0.11,-0.18,-0.11,-0.14,-0.08,-0.15,-0.27,-0.19,-0.15,-0.15,-0.23,-0.26,-0.34,-0.26,0.49,TRUE,TRUE,NA
"3770",1957949064,7590000,67780.53,-146.375743,66.530249,122,213.624255,66.530249,123.12,-0.97,-0.78,-0.63,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.78,0.86,0.93,1.12,134.09,4.746,8663.66,0.174,1,1,1,1958686305,36350604,70684.18416,-146.375727,66.530253,121.92,213.624273,66.530253,121.92,213.624275,66.530252,123.49,-0.93,-0.78,-0.63,-0.63,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.41,0.56,0.56,0.71,1.57,296.16,4.616,12660.11,0.134,0.938,1,1,1,0.839316972351382,-0.0799999999999983,0.0399999999999999,0,0,-0.11,-0.08,-0.15,-0.08,-0.15,-0.08,-0.15,-0.19,-0.11,-0.19,-0.11,-0.19,-0.15,-0.26,-0.26,-0.3,-0.22,-0.3,-0.22,0.45,TRUE,TRUE,NA
"3772",1957949064,7590002,67780.531,-146.375593,66.530319,121.99,213.624406,66.530319,123.08,-0.97,-0.78,-0.63,-0.52,-0.45,-0.34,-0.26,-0.19,-0.11,-0.07,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.78,0.82,0.93,1.08,133.27,4.742,8664.11,0.088,1,1,1,1958686305,36350603,70684.18391,-146.375611,66.530318,121.95,213.624389,66.530318,121.95,213.624391,66.530317,123.48,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.04,0.19,0.34,0.34,0.49,0.49,0.49,0.63,1.53,296.65,4.61,12659.66,0.116,0.931,1,1,1,0.807694916811611,-0.039999999999992,-0.04,-0.08,-0.08,-0.04,-0.11,-0.07,-0.15,-0.07,-0.15,-0.19,-0.11,-0.18,-0.11,-0.18,-0.26,-0.22,-0.18,-0.33,-0.22,-0.29,-0.33,-0.3,0.45,TRUE,TRUE,NA
"3803",1957949064,7590033,67780.539,-146.374094,66.529699,121.95,213.625904,66.5297,123.04,-0.93,-0.75,-0.63,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.07,0.15,0.22,0.34,0.41,0.52,0.67,0.75,0.78,0.86,0.93,1.08,133.67,5.375,8672.15,0.076,1,1,1,1958686305,36350581,70684.17841,-146.374108,66.529696,121.67,213.625892,66.529696,121.67,213.625895,66.529696,123.28,-1.08,-0.78,-0.64,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.41,0.56,0.56,0.71,1.61,294.6,4.204,12653.56,0.116,0.935,1,1,1,0.70638505723559,-0.280000000000001,-0.15,-0.03,-0.01,-0.12,-0.08,-0.15,-0.08,-0.15,-0.08,-0.15,-0.23,-0.11,-0.19,-0.11,-0.23,-0.15,-0.26,-0.26,-0.34,-0.22,-0.3,-0.22,0.53,TRUE,TRUE,NA
"3828",1957949064,7590058,67780.545,-146.372828,66.529334,121.96,213.627171,66.529334,123.04,-0.97,-0.78,-0.63,-0.52,-0.45,-0.37,-0.3,-0.22,-0.15,-0.07,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.78,0.82,0.93,1.08,133.11,5.829,8679.3,0.116,1,1,1,1958686305,36350563,70684.17391,-146.372828,66.529332,121.72,213.627172,66.529332,121.72,213.627175,66.529332,123.4,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.52,0.52,0.67,1.68,293.65,3.896,12648.04,0.116,0.96,1,1,1,0.22294312393157,-0.239999999999995,0,-0.0399999999999999,-0.04,0,-0.07,0,-0.07,-0.15,-0.07,-0.15,-0.07,-0.14,-0.22,-0.15,-0.23,-0.19,-0.3,-0.3,-0.19,-0.26,-0.3,-0.26,0.6,TRUE,TRUE,NA
"3860",1957949064,7590090,67780.553,-146.371261,66.528744,121.92,213.628736,66.528745,123.04,-0.93,-0.78,-0.63,-0.52,-0.45,-0.34,-0.26,-0.19,-0.11,-0.07,0,0.07,0.15,0.22,0.3,0.41,0.52,0.71,0.74,0.78,0.86,0.93,1.12,133.2,6.459,8689.72,0.114,1,1,1,1958686305,36350828,70684.24016,-146.371255,66.528741,121.77,213.628745,66.528741,121.77,213.628747,66.528741,123.45,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.3,-0.15,-0.15,0,0,0,0.15,0.15,0.3,0.45,0.45,0.45,0.6,0.6,1.68,292.39,3.475,12642.84,0.114,0.961,1,1,1,0.427723289016386,-0.150000000000006,-0.12,-0.12,-0.12,-0.08,0,-0.11,-0.04,-0.11,-0.19,-0.08,-0.15,-0.07,-0.15,-0.22,-0.15,-0.26,-0.22,-0.26,-0.29,-0.33,-0.26,-0.33,0.56,TRUE,TRUE,NA
"3928",1957949064,7590158,67780.57,-146.370109,66.528668,121.91,213.629889,66.528669,123.02,-0.93,-0.74,-0.6,-0.48,-0.41,-0.33,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.33,0.45,0.56,0.71,0.74,0.82,0.86,0.97,1.12,131.69,6.745,8694.63,0.116,1,1,1,1958686305,36350526,70684.16466,-146.370095,66.528672,121.75,213.629905,66.528672,121.75,213.629907,66.528672,123.36,-0.94,-0.79,-0.64,-0.64,-0.49,-0.34,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.56,0.56,0.56,0.71,1.61,291.98,3.264,12640.16,0.087,0.936,1,1,1,0.765501960884574,-0.159999999999997,-0.0099999999999999,-0.05,-0.04,-0.16,-0.08,-0.01,-0.08,-0.15,-0.08,-0.15,-0.08,-0.15,-0.23,-0.15,-0.22,-0.19,-0.3,-0.3,-0.18,-0.26,-0.3,-0.26,0.49,TRUE,TRUE,NA
"3971",1957949064,7590201,67780.581,-146.372469,66.529343,121.93,213.627529,66.529343,123.01,-0.97,-0.78,-0.63,-0.52,-0.45,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.07,0.15,0.22,0.34,0.41,0.52,0.71,0.75,0.78,0.86,0.93,1.08,132.64,5.903,8680.04,0.105,1,1,1,1958686305,36350559,70684.17291,-146.372481,66.529343,121.72,213.627519,66.529343,121.72,213.627522,66.529343,123.4,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.49,0.49,0.64,0.64,1.68,294.12,3.835,12647.3,0.154,0.946,1,1,1,0.533331427313477,-0.210000000000008,-0.04,-0.08,-0.08,-0.04,-0.11,-0.07,-0.15,-0.07,-0.15,-0.07,-0.15,-0.18,-0.11,-0.18,-0.15,-0.22,-0.18,-0.22,-0.26,-0.29,-0.22,-0.29,0.6,TRUE,TRUE,NA
"4004",1957949064,7590234,67780.589,-146.374088,66.529886,121.94,213.62591,66.529887,123.02,-0.93,-0.75,-0.63,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.34,0.41,0.52,0.67,0.75,0.78,0.86,0.93,1.08,133.01,5.285,8671.25,0.16,1,1,1,1958686305,36350582,70684.17866,-146.374094,66.529893,121.74,213.625906,66.529893,121.74,213.625908,66.529892,123.34,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.49,0.49,0.64,0.64,1.61,295.84,4.244,12653.41,0.145,0.933,1,1,1,0.824607211330105,-0.200000000000003,-0.08,-0.11,-0.08,-0.04,-0.15,-0.07,-0.15,-0.07,-0.15,-0.07,-0.15,-0.22,-0.15,-0.22,-0.15,-0.22,-0.18,-0.18,-0.26,-0.29,-0.22,-0.29,0.53,TRUE,TRUE,NA
"4075",1957949064,7590305,67780.607,-146.377301,66.531095,122.02,213.622698,66.531096,123.11,-0.93,-0.75,-0.6,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.34,0.41,0.52,0.71,0.75,0.79,0.86,0.93,1.08,133.09,3.99,8654.72,0.143,1,1,1,1958686305,36349453,70683.89641,-146.377292,66.531087,122.86,213.622708,66.531087,122.86,213.622711,66.531086,124.54,-1.08,-0.93,-0.78,-0.63,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.41,0.56,0.56,0.71,1.68,295.4,5.13,12668.74,0.116,0.953,1,1,1,0.977361072651982,0.840000000000003,-0.15,-0.18,-0.18,-0.11,-0.08,-0.15,-0.08,-0.15,-0.08,-0.15,-0.23,-0.15,-0.23,-0.15,-0.23,-0.15,-0.26,-0.3,-0.34,-0.23,-0.3,-0.22,0.6,TRUE,TRUE,NA
"4108",1957949064,7590338,67780.615,-146.378914,66.531638,121.98,213.621085,66.531638,122.99,-0.94,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.75,0.82,0.9,1.01,133.74,3.37,8649.37,0.087,1,1,1,1958686305,36349428,70683.89016,-146.378914,66.531645,121.63,213.621086,66.531645,121.63,213.621089,66.531645,123.27,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.48,0.48,0.48,0.63,0.63,1.64,296.52,5.545,12678.13,0.145,0.953,1,1,1,0.780301015511387,-0.350000000000009,-0.0700000000000001,-0.11,-0.07,-0.04,-0.15,-0.07,-0.15,-0.07,-0.15,-0.07,-0.11,-0.18,-0.11,-0.18,-0.11,-0.22,-0.18,-0.19,-0.23,-0.27,-0.19,-0.27,0.63,TRUE,TRUE,NA
"4857",1957949064,7591087,67780.802,-146.380386,66.532289,122.02,213.619614,66.532289,122.99,-0.94,-0.75,-0.64,-0.52,-0.45,-0.34,-0.26,-0.22,-0.15,-0.07,0,0.07,0.15,0.19,0.3,0.37,0.49,0.64,0.67,0.71,0.79,0.86,0.97,135.87,2.739,8643.85,0.105,1,1,1,1958686305,36349396,70683.88216,-146.380394,66.532284,121.68,213.619606,66.532284,121.68,213.61961,66.532284,123.32,-0.97,-0.82,-0.67,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.52,0.52,0.67,0.67,1.64,297.94,5.955,12687.07,0.143,0.932,1,1,1,0.661087531423928,-0.339999999999989,-0.03,-0.07,-0.03,-0.15,-0.07,-0.03,-0.11,0,-0.07,-0.15,-0.07,-0.14,-0.08,-0.12,-0.08,-0.15,-0.12,-0.12,-0.15,-0.19,-0.12,-0.19,0.67,TRUE,TRUE,NA
"4877",1957949064,7591107,67780.807,-146.379418,66.531908,121.97,213.620581,66.531908,122.94,-0.9,-0.71,-0.6,-0.49,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.07,0.15,0.22,0.3,0.41,0.52,0.64,0.67,0.75,0.79,0.86,0.97,135.79,3.14,8646.98,0.163,1,1,1,1958686305,36349418,70683.88766,-146.379422,66.531902,121.68,213.620578,66.531902,121.68,213.620581,66.531901,123.28,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.52,0.52,0.67,0.67,1.6,297.2,5.693,12681.56,0.087,0.933,1,1,1,0.692048434328602,-0.289999999999992,-0.07,-0.11,-0.0700000000000001,-0.03,-0.11,-0.03,-0.11,-0.03,-0.11,-0.18,-0.11,-0.14,-0.08,-0.15,-0.08,-0.19,-0.15,-0.12,-0.15,-0.23,-0.12,-0.19,0.63,TRUE,TRUE,NA
"4964",1957949064,7591194,67780.829,-146.375108,66.530466,121.97,213.624891,66.530467,123.02,-0.93,-0.78,-0.63,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.75,0.82,0.9,1.05,134.01,4.79,8663.95,0.116,1,1,1,1958686305,36349483,70683.90391,-146.375124,66.530469,121.95,213.624876,66.530469,121.95,213.624879,66.530469,123.56,-0.93,-0.78,-0.63,-0.63,-0.49,-0.34,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.41,0.56,0.56,0.71,1.61,294.33,4.604,12659.06,0.072,0.93,1,1,1,0.785788042998687,-0.019999999999996,0,0,0,-0.11,-0.08,0,-0.08,-0.15,-0.08,-0.15,-0.04,-0.11,-0.19,-0.11,-0.19,-0.15,-0.26,-0.26,-0.3,-0.19,-0.26,-0.19,0.56,TRUE,TRUE,NA
"4989",1957949064,7591219,67780.835,-146.373843,66.530101,121.94,213.626155,66.530102,122.98,-0.93,-0.75,-0.63,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.07,0.15,0.22,0.34,0.41,0.52,0.67,0.71,0.78,0.82,0.9,1.04,133.36,5.244,8670.21,0.105,1,1,1,1958686305,36349501,70683.90841,-146.373837,66.530104,121.58,213.626163,66.530104,121.58,213.626166,66.530103,123.3,-1.05,-0.75,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,-0.15,0,0,0.15,0.15,0.3,0.3,0.45,0.45,0.6,0.6,0.75,1.72,293.57,4.293,12655.2,0.105,0.967,1,1,1,0.427714221562572,-0.359999999999999,-0.12,0,-0.12,-0.08,-0.04,-0.11,-0.04,-0.11,-0.04,-0.11,-0.19,-0.07,-0.15,-0.07,-0.19,-0.11,-0.22,-0.22,-0.26,-0.18,-0.22,-0.15,0.68,TRUE,TRUE,NA
"5165",1957949064,7591395,67780.879,-146.371245,66.529367,121.93,213.628753,66.529367,123.01,-0.93,-0.78,-0.63,-0.52,-0.45,-0.34,-0.26,-0.19,-0.11,-0.07,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.75,0.78,0.86,0.93,1.08,132.48,6.169,8684.05,0.105,1,1,1,1958686305,36349537,70683.91741,-146.371257,66.529365,121.76,213.628743,66.529365,121.76,213.628746,66.529365,123.48,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.49,0.49,0.64,0.64,1.72,291.62,3.671,12645.82,0.116,0.968,1,1,1,0.578053241389792,-0.170000000000002,-0.08,-0.08,-0.08,-0.04,-0.11,-0.07,-0.15,-0.07,-0.15,-0.04,-0.11,-0.18,-0.11,-0.18,-0.11,-0.22,-0.18,-0.18,-0.26,-0.29,-0.22,-0.29,0.64,TRUE,TRUE,NA
"5220",1957949064,7591450,67780.893,-146.373815,66.530294,121.97,213.626183,66.530294,123.09,-0.97,-0.78,-0.63,-0.52,-0.45,-0.34,-0.26,-0.19,-0.11,-0.04,0,0.07,0.15,0.22,0.34,0.41,0.52,0.67,0.75,0.78,0.86,0.93,1.12,132.66,5.156,8668.57,0.145,1,1,1,1958686305,36349496,70683.90716,-146.373814,66.530301,121.61,213.626186,66.530301,121.61,213.626188,66.530301,123.29,-0.93,-0.78,-0.64,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.41,0.56,0.56,0.71,1.68,294.79,4.33,12655.34,0.165,0.966,1,1,1,0.781565604308374,-0.359999999999999,0.0399999999999999,0,-0.01,-0.12,-0.04,-0.15,-0.08,-0.15,-0.08,-0.15,-0.19,-0.11,-0.19,-0.11,-0.23,-0.15,-0.26,-0.26,-0.34,-0.22,-0.3,-0.22,0.56,TRUE,TRUE,NA
"5294",1957949064,7591524,67780.911,-146.377562,66.53149,122.01,213.622437,66.53149,123.02,-0.97,-0.79,-0.67,-0.56,-0.45,-0.37,-0.3,-0.22,-0.15,-0.07,0,0.07,0.11,0.19,0.3,0.37,0.49,0.64,0.67,0.75,0.79,0.86,1.01,134.37,3.753,8652.64,0.145,1,1,1,1958686305,36349357,70683.87241,-146.377562,66.531487,121.64,213.622438,66.531487,121.64,213.622441,66.531487,123.24,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.49,0.49,0.63,0.63,1.6,296.86,5.27,12672.17,0.078,0.938,1,1,1,0.334414729085222,-0.370000000000005,-0.04,-0.07,-0.0399999999999999,0,-0.11,-0.04,-0.11,-0.04,-0.11,-0.04,-0.11,-0.18,-0.07,-0.15,-0.11,-0.18,-0.15,-0.15,-0.18,-0.26,-0.16,-0.23,0.59,TRUE,TRUE,NA
"5327",1957949064,7591557,67780.92,-146.379161,66.532035,122.01,213.620838,66.532035,122.98,-0.97,-0.79,-0.64,-0.52,-0.45,-0.37,-0.26,-0.22,-0.15,-0.07,0,0.07,0.15,0.22,0.3,0.37,0.49,0.64,0.67,0.71,0.79,0.86,0.97,135.25,3.136,8647.28,0.087,1,1,1,1958686305,36349380,70683.87816,-146.379173,66.532042,121.65,213.620827,66.532042,121.65,213.62083,66.532042,123.22,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.48,0.48,0.48,0.63,0.78,1.57,297.96,5.683,12681.86,0.105,0.926,1,1,1,0.945119281114006,-0.359999999999999,-0.04,-0.07,-0.07,-0.04,-0.11,-0.04,-0.15,-0.04,-0.11,-0.04,-0.11,-0.18,-0.11,-0.18,-0.11,-0.18,-0.15,-0.16,-0.19,-0.23,-0.16,-0.08,0.6,TRUE,TRUE,NA
"6123",1957949064,7592353,67781.119,-146.37622,66.531326,122.04,213.623779,66.531327,123.2,-0.93,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0,0.07,0.15,0.22,0.34,0.41,0.52,0.71,0.75,0.78,0.86,0.97,1.16,134.04,4.135,8656.06,0.116,1,1,1,1958686305,36349340,70683.86816,-146.376237,66.531322,122.74,213.623763,66.531322,122.74,213.623766,66.531322,124.38,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.49,0.63,0.63,0.78,1.64,297.34,4.998,12666.66,0.157,0.949,1,1,1,0.877259241427318,0.699999999999989,-0.08,-0.11,-0.07,-0.04,-0.15,-0.07,-0.15,-0.07,-0.15,-0.07,-0.11,-0.18,-0.11,-0.18,-0.15,-0.22,-0.18,-0.22,-0.26,-0.15,-0.23,-0.19,0.48,TRUE,TRUE,NA
"6148",1957949064,7592378,67781.125,-146.374943,66.530965,123.35,213.625055,66.530966,124.47,-0.97,-0.78,-0.67,-0.56,-0.45,-0.37,-0.3,-0.22,-0.15,-0.07,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.78,0.82,0.93,1.12,133.23,4.591,8660.67,0.145,1,1,1,1958686305,36349322,70683.86366,-146.374936,66.530958,123.78,213.625064,66.530958,123.78,213.625066,66.530958,125.39,-1.08,-0.78,-0.78,-0.63,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.41,0.56,0.56,0.71,1.61,296.75,4.684,12658.9,0.134,0.952,1,1,1,0.84002770977187,0.430000000000007,-0.11,0,-0.11,-0.07,-0.04,-0.12,-0.04,-0.12,-0.04,-0.12,-0.19,-0.11,-0.19,-0.11,-0.19,-0.15,-0.26,-0.26,-0.3,-0.22,-0.26,-0.22,0.49,TRUE,TRUE,NA
"6168",1957949064,7592398,67781.13,-146.373972,66.53058,121.99,213.626027,66.530581,123.03,-0.97,-0.78,-0.63,-0.52,-0.45,-0.34,-0.26,-0.19,-0.15,-0.07,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.75,0.82,0.9,1.05,133.41,4.992,8666.93,0.145,1,1,1,1958686305,36349308,70683.86016,-146.373966,66.530584,121.89,213.626034,66.530584,121.89,213.626036,66.530584,123.49,-1.08,-0.78,-0.78,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.11,0.26,0.41,0.41,0.41,0.56,0.56,1.61,295.65,4.427,12656.98,0.116,0.951,1,1,1,0.519536441152637,-0.0999999999999943,-0.11,0,-0.15,-0.12,-0.04,-0.15,-0.08,-0.15,-0.04,-0.12,-0.19,-0.11,-0.19,-0.11,-0.19,-0.3,-0.26,-0.26,-0.3,-0.34,-0.26,-0.34,0.56,TRUE,TRUE,NA
"6179",1957949064,7592409,67781.133,-146.373453,66.530346,121.96,213.626545,66.530346,123.04,-0.93,-0.75,-0.63,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.34,0.41,0.52,0.71,0.75,0.78,0.86,0.93,1.08,133.67,5.222,8669.61,0.174,1,1,1,1958686305,36349300,70683.85816,-146.373446,66.530339,121.58,213.626554,66.530339,121.58,213.626557,66.530339,123.26,-1.05,-0.75,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,-0.15,0,0,0.15,0.15,0.3,0.3,0.45,0.45,0.6,0.6,0.75,1.68,294.74,4.28,12654.9,0.145,0.957,1,1,1,0.840030553409897,-0.379999999999995,-0.12,0,-0.12,-0.08,-0.04,-0.11,-0.04,-0.11,-0.04,-0.11,-0.19,-0.11,-0.19,-0.11,-0.19,-0.11,-0.22,-0.26,-0.3,-0.18,-0.26,-0.18,0.6,TRUE,TRUE,NA
"6233",1957949064,7592463,67781.146,-146.370773,66.529445,121.94,213.629225,66.529445,123.02,-0.97,-0.78,-0.63,-0.52,-0.45,-0.37,-0.3,-0.22,-0.15,-0.07,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.75,0.82,0.93,1.08,133.19,6.246,8685.7,0.087,1,1,1,1958686305,36349538,70683.91766,-146.370784,66.529446,121.79,213.629216,66.529446,121.79,213.629218,66.529446,123.43,-1.08,-0.79,-0.64,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.11,0.26,0.41,0.41,0.41,0.56,0.56,1.65,292.79,3.598,12643.58,0.145,0.955,1,1,1,0.501432552949752,-0.149999999999991,-0.11,-0.01,-0.01,-0.12,-0.04,-0.12,-0.04,-0.12,-0.04,-0.12,-0.19,-0.11,-0.19,-0.11,-0.19,-0.3,-0.26,-0.26,-0.3,-0.34,-0.26,-0.37,0.57,TRUE,TRUE,NA
