"","LFID_1","SHOTNUMBER_1","TIME_1","GLON_1","GLAT_1","ZG_1","TLON_1","TLAT_1","ZT_1","RH10_1","RH15_1","RH20_1","RH25_1","RH30_1","RH35_1","RH40_1","RH45_1","RH50_1","RH55_1","RH60_1","RH65_1","RH70_1","RH75_1","RH80_1","RH85_1","RH90_1","RH95_1","RH96_1","RH97_1","RH98_1","RH99_1","RH100_1","AZIMUTH_1","INCIDENTANGLE_1","RANGE_1","COMPLEXITY_1","CHANNEL_ZT_1","CHANNEL_ZG_1","CHANNEL_RH_1","LFID_2","SHOTNUMBER_2","TIME_2","GLON_2","GLAT_2","ZG_2","HLON_2","HLAT_2","ZH_2","TLON_2","TLAT_2","ZT_2","RH10_2","RH15_2","RH20_2","RH25_2","RH30_2","RH35_2","RH40_2","RH45_2","RH50_2","RH55_2","RH60_2","RH65_2","RH70_2","RH75_2","RH80_2","RH85_2","RH90_2","RH95_2","RH96_2","RH97_2","RH98_2","RH99_2","RH100_2","AZIMUTH_2","INCIDENTANGLE_2","RANGE_2","COMPLEXITY_2","SENSITIVITY_2","CHANNEL_ZT_2","CHANNEL_ZG_2","CHANNEL_RH_2","distance","ZG_diff","RH10_diff","RH15_diff","RH20_diff","RH25_diff","RH30_diff","RH35_diff","RH40_diff","RH45_diff","RH50_diff","RH55_diff","RH60_diff","RH65_diff","RH70_diff","RH75_diff","RH80_diff","RH85_diff","RH90_diff","RH95_diff","RH96_diff","RH97_diff","RH98_diff","RH99_diff","RH100_diff","CHAN_ZG","CHAN_ZT","CHAN_R"
"321563",1957949239,28553513,73021.451,-146.349237,66.533199,124.78,213.650762,66.533199,126.05,-0.93,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0,0.07,0.15,0.22,0.3,0.41,0.52,0.71,0.75,0.78,0.86,0.97,1.27,117.7,4.103,8648.41,0.072,1,1,1,1958686305,36334276,70680.10213,-146.349219,66.533203,125.18,213.650781,66.533203,125.18,213.650782,66.533203,126.71,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.34,0.49,0.49,0.49,0.64,1.54,266.39,1.346,12619.44,0.087,0.917,1,1,1,0.915758210567383,0.400000000000006,-0.08,-0.11,-0.07,-0.04,-0.15,-0.07,-0.15,-0.07,-0.15,-0.07,-0.11,-0.18,-0.11,-0.18,-0.11,-0.22,-0.18,-0.37,-0.26,-0.29,-0.37,-0.33,0.27,TRUE,TRUE,NA
"321595",1957949239,28553545,73021.459,-146.347495,66.532705,124.07,213.652503,66.532705,125.26,-0.93,-0.75,-0.6,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.75,0.78,0.86,0.97,1.2,118.65,4.727,8656.6,0.145,1,1,1,1958686305,36334300,70680.10813,-146.347499,66.532713,124.48,213.652501,66.532713,124.48,213.652501,66.532713,126.09,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.37,0.52,0.52,0.67,1.61,251.76,1.046,12618.85,0.103,0.952,1,1,1,0.909316405036582,0.410000000000011,-0.0399999999999999,-0.07,-0.0700000000000001,0,-0.11,-0.03,-0.11,-0.18,-0.11,-0.18,-0.07,-0.14,-0.22,-0.15,-0.23,-0.19,-0.3,-0.3,-0.38,-0.26,-0.34,-0.3,0.41,TRUE,TRUE,NA
"321681",1957949239,28553631,73021.48,-146.350115,66.533226,124.89,213.649883,66.533226,126.05,-0.93,-0.75,-0.6,-0.49,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.34,0.45,0.56,0.71,0.75,0.82,0.86,0.97,1.16,118.84,3.87,8645.28,0.116,1,1,1,1958686305,36335000,70680.28313,-146.350132,66.533229,125.36,213.649868,66.533229,125.36,213.649868,66.533229,126.97,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.52,0.52,0.67,1.61,273.58,1.418,12619.14,0.16,0.941,1,1,1,0.826145436556395,0.469999999999999,-0.0399999999999999,-0.07,-0.0700000000000001,-0.03,-0.11,-0.03,-0.11,-0.03,-0.11,-0.18,-0.11,-0.18,-0.12,-0.19,-0.27,-0.23,-0.34,-0.34,-0.23,-0.3,-0.34,-0.3,0.45,TRUE,TRUE,NA
"321754",1957949239,28553704,73021.498,-146.353729,66.53448,123.59,213.646269,66.53448,125.46,-0.97,-0.79,-0.64,-0.52,-0.45,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.34,0.45,0.6,0.79,0.86,0.94,1.09,1.31,1.87,111.63,2.512,8635.76,0.16,1,1,1,1958686305,36334213,70680.08638,-146.353719,66.534488,123.98,213.646281,66.534488,123.98,213.646283,66.534488,126.27,-1.12,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.37,0.52,0.67,0.82,0.97,1.12,1.27,2.28,283.72,2.325,12628.23,0.072,0.975,1,1,1,0.996347474636362,0.390000000000001,-0.15,-0.18,-0.18,-0.15,-0.07,-0.18,-0.11,-0.03,-0.11,-0.18,-0.11,-0.18,-0.12,-0.19,-0.12,-0.08,-0.08,-0.12,-0.04,0.03,0.03,-0.04,0.41,TRUE,TRUE,NA
"322660",1957949239,28554610,73021.725,-146.354658,66.5345,122.13,213.645341,66.5345,123.52,-0.94,-0.75,-0.6,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.75,0.79,0.86,0.97,1.39,109.07,2.309,8635.77,0.072,1,1,1,1958686305,36335063,70680.29888,-146.354656,66.534503,122.47,213.645344,66.534503,122.47,213.645345,66.534503,124.15,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.49,0.49,0.64,0.64,1.68,287.88,2.432,12629.58,0.105,0.958,1,1,1,0.346022205263246,0.340000000000003,-0.0700000000000001,-0.11,-0.11,-0.04,-0.15,-0.07,-0.15,-0.07,-0.15,-0.07,-0.11,-0.18,-0.11,-0.18,-0.11,-0.22,-0.18,-0.18,-0.26,-0.3,-0.22,-0.33,0.29,TRUE,TRUE,NA
"322662",1957949239,28554612,73021.725,-146.354801,66.534428,122.33,213.645198,66.534428,123.72,-0.94,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.34,0.45,0.56,0.75,0.79,0.86,0.94,1.05,1.39,110.67,2.288,8635.62,0.116,1,1,1,1958686305,36335064,70680.29913,-146.354786,66.53443,122.92,213.645214,66.53443,122.92,213.645216,66.53443,125.02,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.64,0.79,0.79,0.94,1.09,2.1,286.87,2.446,12629.58,0.089,0.969,1,1,1,0.702825720158239,0.590000000000003,-0.0700000000000001,-0.11,-0.07,-0.04,-0.15,-0.07,-0.15,-0.07,-0.15,-0.07,-0.15,-0.07,-0.15,-0.07,-0.15,-0.11,-0.0700000000000001,-0.11,0,-0.07,0,0.04,0.71,TRUE,TRUE,NA
"322694",1957949239,28554644,73021.733,-146.353065,66.533942,124.72,213.646931,66.533942,128.65,-1.05,-0.71,-0.49,-0.26,-0.11,0.07,0.26,0.45,0.64,0.86,1.09,1.31,1.57,1.8,2.06,2.32,2.62,2.99,3.07,3.18,3.33,3.48,3.93,113.63,2.901,8639.04,0.278,1,1,1,1958686305,36335040,70680.29313,-146.353058,66.533946,125.03,213.646943,66.533946,126.83,213.646946,66.533945,130.02,-1.12,-0.82,-0.67,-0.52,-0.37,-0.22,-0.07,0.07,0.22,0.37,0.52,0.82,1.12,1.42,1.72,2.02,2.47,3.07,3.22,3.52,3.67,4.12,4.98,282.97,2.05,12625.4,0.289,0.97,1,1,1,0.543662402503365,0.310000000000002,-0.0700000000000001,-0.11,-0.18,-0.26,-0.26,-0.29,-0.33,-0.38,-0.42,-0.49,-0.57,-0.49,-0.45,-0.38,-0.34,-0.3,-0.15,0.0799999999999996,0.15,0.34,0.34,0.64,1.05,TRUE,TRUE,NA
"322771",1957949239,28554721,73021.753,-146.34908,66.532726,124.68,213.650918,66.532726,125.88,-0.9,-0.71,-0.6,-0.49,-0.37,-0.3,-0.22,-0.15,-0.11,-0.04,0.04,0.11,0.19,0.26,0.34,0.41,0.56,0.71,0.75,0.82,0.86,0.97,1.2,118.07,4.352,8650.19,0.114,1,1,1,1958686305,36334984,70680.27913,-146.34908,66.532733,125.14,213.65092,66.532733,125.14,213.650921,66.532733,126.79,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.49,0.49,0.49,0.64,1.65,262.18,1.217,12619.44,0.116,0.957,1,1,1,0.780301838328753,0.459999999999994,-0.11,-0.15,-0.11,-0.0700000000000001,-0.19,-0.11,-0.19,-0.11,-0.15,-0.07,-0.15,-0.22,-0.15,-0.22,-0.15,-0.22,-0.22,-0.22,-0.26,-0.33,-0.37,-0.33,0.45,TRUE,TRUE,NA
"322837",1957949239,28554787,73021.769,-146.348221,66.532281,124.77,213.651777,66.532282,126.01,-0.9,-0.75,-0.6,-0.49,-0.41,-0.3,-0.22,-0.15,-0.11,-0.04,0.04,0.11,0.19,0.26,0.34,0.45,0.56,0.71,0.75,0.82,0.9,1.01,1.23,119.98,4.734,8655.25,0.156,1,1,1,1958686305,36335582,70680.42863,-146.348225,66.532285,125.21,213.651775,66.532285,125.21,213.651775,66.532285,126.63,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.3,-0.15,-0.15,0,0,0,0.15,0.15,0.3,0.45,0.45,0.45,0.6,0.6,1.42,254.57,0.976,12617.2,0.145,0.878,1,1,1,0.480012807745385,0.439999999999998,-0.15,-0.15,-0.15,-0.11,-0.04,-0.15,-0.08,-0.15,-0.19,-0.11,-0.19,-0.11,-0.19,-0.26,-0.19,-0.3,-0.26,-0.26,-0.3,-0.37,-0.3,-0.41,0.19,TRUE,TRUE,NA
"322839",1957949239,28554789,73021.77,-146.348364,66.532209,124.61,213.651635,66.532209,125.8,-0.9,-0.75,-0.6,-0.49,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.07,0.15,0.22,0.3,0.41,0.52,0.71,0.75,0.78,0.86,0.97,1.2,120.79,4.725,8655.7,0.076,1,1,1,1958686305,36335583,70680.42888,-146.348355,66.532212,125.02,213.651645,66.532212,125.02,213.651645,66.532212,126.44,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.34,0.49,0.49,0.49,0.64,1.42,252.95,1.011,12617.95,0.05,0.88,1,1,1,0.521340279017888,0.409999999999997,-0.11,-0.11,-0.11,-0.0700000000000001,-0.15,-0.07,-0.15,-0.07,-0.15,-0.07,-0.15,-0.18,-0.11,-0.18,-0.11,-0.22,-0.18,-0.37,-0.26,-0.29,-0.37,-0.33,0.22,TRUE,TRUE,NA
"323897",1957949239,28555847,73022.034,-146.353429,66.533553,124.84,213.646567,66.533553,128.74,-1.12,-0.82,-0.6,-0.41,-0.26,-0.15,0,0.11,0.26,0.41,0.6,0.79,1.01,1.27,1.57,1.87,2.21,2.62,2.73,2.88,3.03,3.26,3.89,114.62,2.983,8639.94,0.2,1,1,1,1958686305,36335515,70680.41188,-146.353418,66.533548,125.09,213.646584,66.533548,126.89,213.646586,66.533548,130,-1.01,-0.71,-0.56,-0.41,-0.26,-0.11,0.04,0.19,0.49,0.79,1.09,1.39,1.69,1.98,2.28,2.58,3.03,3.48,3.63,3.78,4.08,4.23,4.91,280.33,2.029,12623.9,0.256,0.93,1,1,1,0.741335682444598,0.25,0.11,0.11,0.0399999999999999,0,0,0.04,0.04,0.08,0.23,0.38,0.49,0.6,0.68,0.71,0.71,0.71,0.82,0.86,0.9,0.9,1.05,0.970000000000001,1.02,TRUE,TRUE,NA
"323929",1957949239,28555879,73022.042,-146.351693,66.533065,124.68,213.648306,66.533065,125.81,-0.9,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.07,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.75,0.82,0.93,1.12,116.34,3.601,8642.9,0.116,1,1,1,1958686305,36335539,70680.41788,-146.351698,66.533059,124.99,213.648302,66.533059,124.99,213.648303,66.533059,126.23,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.52,0.52,0.67,0.67,1.24,274.24,1.651,12620.62,0.114,0.737,1,1,1,0.704770467509387,0.309999999999988,-0.07,-0.07,-0.03,0,-0.11,-0.03,-0.11,-0.03,-0.11,0,-0.07,-0.14,-0.08,-0.15,-0.08,-0.19,-0.15,-0.15,-0.19,-0.23,-0.15,-0.26,0.12,TRUE,TRUE,NA
"323997",1957949239,28555947,73022.059,-146.348513,66.53194,124.49,213.651485,66.531941,125.57,-0.97,-0.78,-0.63,-0.52,-0.45,-0.37,-0.3,-0.22,-0.15,-0.07,0,0.07,0.15,0.22,0.3,0.37,0.49,0.67,0.71,0.75,0.82,0.9,1.08,120.1,4.82,8656.74,0.133,1,1,1,1958686305,36336248,70680.59513,-146.348506,66.531933,124.86,213.651494,66.531933,124.86,213.651494,66.531933,126.25,-1.05,-0.9,-0.75,-0.6,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0,0.15,0.15,0.3,0.45,0.45,0.6,0.6,0.75,1.39,252,0.94,12618.25,0.046,0.798,1,1,1,0.840023976299987,0.370000000000005,-0.0800000000000001,-0.12,-0.12,-0.08,-0.15,-0.08,-0.15,-0.08,-0.15,-0.08,-0.15,-0.07,-0.15,-0.22,-0.15,-0.22,-0.19,-0.22,-0.26,-0.15,-0.22,-0.15,0.31,TRUE,TRUE,NA
"324047",1957949239,28555997,73022.072,-146.349277,66.53205,124.54,213.650721,66.53205,125.7,-0.93,-0.75,-0.6,-0.49,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.34,0.41,0.52,0.71,0.75,0.78,0.86,0.97,1.16,120.49,4.587,8653.17,0.16,1,1,1,1958686305,36336258,70680.59763,-146.349287,66.532043,124.95,213.650713,66.532043,124.95,213.650714,66.532043,126.33,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.3,-0.15,-0.15,0,0,0,0.15,0.15,0.3,0.45,0.45,0.45,0.6,0.6,1.39,257.51,1.075,12618.1,0.116,0.868,1,1,1,0.897974218647007,0.409999999999997,-0.12,-0.15,-0.15,-0.11,-0.04,-0.11,-0.04,-0.11,-0.19,-0.11,-0.19,-0.11,-0.19,-0.26,-0.19,-0.26,-0.22,-0.26,-0.3,-0.33,-0.26,-0.37,0.23,TRUE,TRUE,NA
"324092",1957949239,28556042,73022.083,-146.351536,66.532766,124.49,213.648462,66.532766,126.1,-0.97,-0.79,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.37,0.49,0.64,0.82,0.9,0.97,1.08,1.27,1.61,118.53,3.75,8644.24,0.148,1,1,1,1958686305,36336290,70680.60563,-146.351528,66.532772,124.78,213.648472,66.532772,124.78,213.648473,66.532772,126.24,-0.86,-0.71,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.04,0.19,0.34,0.34,0.49,0.79,0.94,0.94,1.09,1.24,1.46,275.47,1.503,12620.03,0.128,0.709,1,1,1,0.757441704424161,0.290000000000006,0.11,0.0800000000000001,-0.07,-0.04,0,-0.07,0,-0.07,0,-0.07,0,-0.07,-0.15,-0.07,-0.03,-0.15,-0.15,-0.0299999999999999,0.0399999999999999,-0.03,0.01,-0.03,-0.15,TRUE,TRUE,NA
"325031",1957949239,28556981,73022.318,-146.35728,66.534288,123.29,213.642719,66.534288,124.38,-0.94,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.15,-0.07,0,0.07,0.15,0.22,0.3,0.37,0.49,0.64,0.71,0.75,0.82,0.9,1.09,106.19,1.799,8631.29,0.134,1,1,1,1958686305,36336369,70680.62538,-146.357266,66.534282,123.71,213.642734,66.534282,123.71,213.642736,66.534281,125.58,-1.12,-0.82,-0.67,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.52,0.67,0.67,0.82,1.87,289.3,2.795,12633.45,0.079,0.976,1,1,1,0.913421130088145,0.419999999999987,-0.18,-0.07,-0.03,-0.15,-0.11,-0.03,-0.11,-0.03,-0.07,-0.15,-0.07,-0.14,-0.08,-0.15,-0.08,-0.15,-0.12,-0.12,-0.19,-0.08,-0.15,-0.0800000000000001,0.78,TRUE,TRUE,NA
"325053",1957949239,28557003,73022.323,-146.356298,66.533918,124.91,213.643698,66.533919,129.37,-0.9,-0.56,-0.34,-0.11,0.07,0.26,0.52,0.82,1.24,1.54,1.8,2.02,2.25,2.43,2.62,2.85,3.07,3.41,3.52,3.59,3.74,3.93,4.46,110.9,2.163,8634.88,0.268,1,1,1,1958686305,36336355,70680.62188,-146.356306,66.533911,125.43,213.643696,66.533911,128.32,213.643699,66.533911,130.82,-0.86,-0.56,-0.41,-0.26,-0.11,0.04,0.34,0.79,1.39,1.83,2.13,2.43,2.58,2.73,2.88,3.18,3.33,3.78,3.78,3.93,4.08,4.38,5.39,286.69,2.555,12630.02,0.257,0.981,1,1,1,0.857463372548149,0.52000000000001,0.04,0,-0.07,-0.15,-0.18,-0.22,-0.18,-0.0299999999999999,0.15,0.29,0.33,0.41,0.33,0.3,0.26,0.33,0.26,0.37,0.26,0.34,0.34,0.45,0.93,TRUE,TRUE,NA
"325085",1957949239,28557035,73022.331,-146.35457,66.533429,124.65,213.645427,66.533429,128.32,-0.97,-0.71,-0.52,-0.37,-0.22,-0.11,0,0.15,0.26,0.41,0.64,0.9,1.24,1.53,1.8,2.02,2.28,2.62,2.73,2.81,2.96,3.14,3.67,114.01,2.775,8637.85,0.252,1,1,1,1958686305,36336331,70680.61588,-146.354579,66.533427,125.15,213.645423,66.533427,127.4,213.645424,66.533427,129.39,-1.05,-0.75,-0.6,-0.45,-0.3,-0.15,-0.15,0,0.15,0.3,0.45,0.9,1.35,1.65,1.95,2.25,2.4,2.85,2.85,3,3.15,3.3,4.23,282.95,2.158,12625.84,0.228,0.973,1,1,1,0.457875845625549,0.5,-0.0800000000000001,-0.04,-0.08,-0.08,-0.08,-0.04,-0.15,-0.15,-0.11,-0.11,-0.19,0,0.11,0.12,0.15,0.23,0.12,0.23,0.12,0.19,0.19,0.16,0.56,TRUE,TRUE,NA
"325117",1957949239,28557067,73022.339,-146.352843,66.532939,124.48,213.647154,66.532939,127.06,-0.9,-0.71,-0.56,-0.45,-0.34,-0.26,-0.15,-0.07,0,0.07,0.15,0.26,0.34,0.49,0.6,0.79,1.12,1.61,1.72,1.83,1.98,2.17,2.58,115.99,3.391,8641.71,0.236,1,1,1,1958686305,36336307,70680.60988,-146.352857,66.532945,124.86,213.647143,66.532945,124.86,213.647144,66.532945,126.77,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.37,0.52,0.82,1.12,1.27,1.42,1.42,1.57,1.91,277.58,1.776,12621.22,0.025,0.783,1,1,1,0.913444024998857,0.379999999999995,-0.07,-0.11,-0.11,-0.07,-0.18,-0.11,-0.07,-0.15,-0.22,-0.14,-0.22,-0.19,-0.27,-0.27,-0.23,-0.27,-0.3,-0.49,-0.45,-0.41,-0.56,-0.6,-0.67,TRUE,TRUE,NA
"325196",1957949239,28557146,73022.359,-146.348984,66.531655,124.28,213.651014,66.531656,125.43,-0.97,-0.78,-0.63,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.75,0.78,0.86,0.97,1.16,120,4.841,8657.04,0.116,1,1,1,1958686305,36336869,70680.75038,-146.348985,66.531647,124.66,213.651015,66.531647,124.66,213.651016,66.531647,125.9,-0.86,-0.71,-0.71,-0.56,-0.41,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.34,0.49,0.49,0.64,0.64,1.24,251.6,0.942,12617.05,0.072,0.725,1,1,1,0.892880030121872,0.379999999999995,0.11,0.0700000000000001,-0.08,-0.04,0,-0.07,-0.15,-0.07,-0.15,-0.07,-0.11,-0.18,-0.11,-0.18,-0.11,-0.22,-0.18,-0.33,-0.26,-0.29,-0.22,-0.33,0.0800000000000001,TRUE,TRUE,NA
"325248",1957949239,28557198,73022.372,-146.349883,66.531699,124.09,213.650115,66.531699,125.22,-0.93,-0.75,-0.6,-0.49,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.34,0.41,0.56,0.71,0.75,0.78,0.86,0.93,1.12,121.17,4.599,8654.06,0.174,1,1,1,1958686305,36336862,70680.74863,-146.349886,66.531691,124.49,213.650114,66.531691,124.49,213.650115,66.531691,126.06,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.3,-0.15,-0.15,0,0,0,0.15,0.15,0.3,0.45,0.45,0.45,0.6,0.6,1.57,255.59,1.112,12618.85,0.087,0.93,1,1,1,0.901684037206216,0.399999999999991,-0.12,-0.15,-0.15,-0.11,-0.04,-0.11,-0.04,-0.11,-0.19,-0.11,-0.19,-0.11,-0.19,-0.26,-0.19,-0.26,-0.26,-0.26,-0.3,-0.33,-0.26,-0.33,0.45,TRUE,TRUE,NA
"325280",1957949239,28557230,73022.38,-146.351484,66.532256,123.98,213.648514,66.532257,125.55,-0.97,-0.79,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.34,0.45,0.56,0.75,0.82,0.9,0.97,1.12,1.57,119.5,3.986,8647.37,0.16,1,1,1,1958686305,36336837,70680.74238,-146.351474,66.532254,124.44,213.648526,66.532254,124.44,213.648527,66.532254,126.08,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.07,0.22,0.37,0.52,0.52,0.52,0.67,0.82,1.65,270.09,1.4,12619.74,0.174,0.938,1,1,1,0.49717929910377,0.459999999999994,0,-0.0299999999999999,-0.03,0,-0.11,-0.03,-0.11,-0.03,-0.11,-0.18,-0.11,-0.18,-0.12,-0.19,-0.27,-0.23,-0.19,-0.23,-0.3,-0.38,-0.3,-0.3,0.0799999999999998,TRUE,TRUE,NA
"325312",1957949239,28557262,73022.388,-146.353077,66.532813,124.54,213.646921,66.532813,126.41,-1.12,-0.9,-0.71,-0.6,-0.49,-0.37,-0.26,-0.19,-0.07,0,0.07,0.19,0.26,0.37,0.49,0.6,0.79,1.01,1.08,1.16,1.27,1.42,1.87,117.22,3.379,8642.01,0.116,1,1,1,1958686305,36336812,70680.73613,-146.353069,66.532812,124.93,213.646931,66.532812,124.93,213.646932,66.532812,126.8,-1.24,-0.94,-0.79,-0.64,-0.49,-0.49,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.26,0.26,0.41,0.56,0.71,1.01,1.01,1.16,1.16,1.46,1.87,279.19,1.748,12622.12,0.001,0.829,1,1,1,0.372571757332498,0.390000000000001,-0.12,-0.0399999999999999,-0.0800000000000001,-0.04,0,-0.12,-0.08,0,-0.12,-0.04,-0.11,-0.08,0,-0.11,-0.08,-0.0399999999999999,-0.0800000000000001,0,-0.0700000000000001,0,-0.11,0.04,0,TRUE,TRUE,NA
"325392",1957949239,28557342,73022.408,-146.357143,66.53397,122.14,213.642857,66.53397,123.23,-0.94,-0.75,-0.6,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.75,0.82,0.9,1.09,110.37,1.938,8633.09,0.072,1,1,1,1958686305,36336755,70680.72188,-146.357145,66.533965,122.17,213.642855,66.533965,122.17,213.642856,66.533965,123.82,-1.05,-0.75,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.3,-0.15,-0.15,0,0,0,0.15,0.15,0.3,0.45,0.45,0.45,0.6,0.6,1.65,288.39,2.691,12632.71,0.114,0.962,1,1,1,0.564399362308894,0.0300000000000011,-0.11,0,-0.15,-0.08,-0.04,-0.11,-0.04,-0.11,-0.19,-0.11,-0.15,-0.07,-0.15,-0.22,-0.15,-0.26,-0.22,-0.22,-0.26,-0.3,-0.22,-0.3,0.56,TRUE,TRUE,NA
"326186",1957949239,28558136,73022.606,-146.360047,66.534695,124.29,213.639952,66.534695,126.02,-1.01,-0.82,-0.67,-0.56,-0.45,-0.34,-0.26,-0.19,-0.11,-0.04,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.94,0.97,1.09,1.16,1.35,1.72,89.97,1.066,8627.72,0.137,1,1,1,1958686305,36336717,70680.71238,-146.360054,66.534697,124.64,213.639946,66.534697,124.64,213.639949,66.534697,126.92,-1.12,-0.82,-0.67,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.82,0.82,0.97,1.12,1.27,2.28,291.05,3.369,12639.25,0.096,0.98,1,1,1,0.382690008553063,0.349999999999994,-0.11,0,0,-0.11,-0.07,-0.03,-0.11,-0.03,-0.11,-0.03,-0.14,-0.08,-0.15,-0.08,-0.19,-0.15,-0.15,-0.12,-0.15,-0.12,-0.0399999999999998,-0.0800000000000001,0.56,TRUE,TRUE,NA
"326220",1957949239,28558170,73022.615,-146.358466,66.534134,124.05,213.641532,66.534134,126.18,-1.01,-0.82,-0.67,-0.52,-0.45,-0.34,-0.26,-0.19,-0.07,0,0.07,0.15,0.22,0.34,0.41,0.56,0.71,0.97,1.05,1.16,1.31,1.54,2.14,104.92,1.591,8630.7,0.11,1,1,1,1958686305,36336742,70680.71863,-146.358475,66.534137,124.43,213.641525,66.534137,124.43,213.641528,66.534137,126.75,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.64,0.94,0.94,1.09,1.09,1.23,2.32,288.29,2.973,12634.78,0.099,0.978,1,1,1,0.521316445462639,0.38000000000001,0,-0.04,-0.0399999999999999,-0.04,0.04,-0.07,0,-0.07,-0.04,-0.11,-0.03,-0.11,-0.03,-0.15,-0.07,-0.0700000000000001,-0.07,-0.03,-0.11,-0.0699999999999998,-0.22,-0.31,0.18,TRUE,TRUE,NA
