"","LFID_1","SHOTNUMBER_1","TIME_1","GLON_1","GLAT_1","ZG_1","HLON_1","HLAT_1","ZH_1","TLON_1","TLAT_1","ZT_1","RH10_1","RH15_1","RH20_1","RH25_1","RH30_1","RH35_1","RH40_1","RH45_1","RH50_1","RH55_1","RH60_1","RH65_1","RH70_1","RH75_1","RH80_1","RH85_1","RH90_1","RH95_1","RH96_1","RH97_1","RH98_1","RH99_1","RH100_1","AZIMUTH_1","INCIDENTANGLE_1","RANGE_1","COMPLEXITY_1","SENSITIVITY_1","CHANNEL_ZT_1","CHANNEL_ZG_1","CHANNEL_RH_1","LFID_2","SHOTNUMBER_2","TIME_2","GLON_2","GLAT_2","ZG_2","HLON_2","HLAT_2","ZH_2","TLON_2","TLAT_2","ZT_2","RH10_2","RH15_2","RH20_2","RH25_2","RH30_2","RH35_2","RH40_2","RH45_2","RH50_2","RH55_2","RH60_2","RH65_2","RH70_2","RH75_2","RH80_2","RH85_2","RH90_2","RH95_2","RH96_2","RH97_2","RH98_2","RH99_2","RH100_2","AZIMUTH_2","INCIDENTANGLE_2","RANGE_2","COMPLEXITY_2","SENSITIVITY_2","CHANNEL_ZT_2","CHANNEL_ZG_2","CHANNEL_RH_2","distance","ZG_diff","RH10_diff","RH15_diff","RH20_diff","RH25_diff","RH30_diff","RH35_diff","RH40_diff","RH45_diff","RH50_diff","RH55_diff","RH60_diff","RH65_diff","RH70_diff","RH75_diff","RH80_diff","RH85_diff","RH90_diff","RH95_diff","RH96_diff","RH97_diff","RH98_diff","RH99_diff","RH100_diff","AZIM_max","INCI_max","COMP_max","CHAN_ZG","CHAN_ZT","CHAN_R"
"248191",1958686459,54896021,75320.5762,-148.405135,65.078121,314.83,211.594851,65.078127,330.81,211.59485,65.078127,331.67,-1.65,-1.2,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.15,-0.15,0,0.15,0.3,0.3,0.6,0.9,5.24,10.77,11.37,11.97,13.47,15.56,16.83,133.65,3.4,12448.74,0.194,0.984,1,1,1,1958686584,69817021,79050.8566,-148.405151,65.078118,314.67,211.594865,65.078115,330.8,211.594865,65.078115,331.66,-1.5,-1.2,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.15,0,0,0.15,0.3,0.45,0.6,1.05,4.94,11.23,11.83,13.18,14.97,15.87,16.99,291.3,2.714,12439.34,0.165,0.981,1,1,1,0.823298038256933,-0.159999999999968,0.15,0,0,0,0,0,0,0,0,0.15,0,0,0,0.15,0,0.15,-0.3,0.460000000000001,0.460000000000001,1.21,1.5,0.309999999999999,0.16,299.54,-Inf,-Inf,TRUE,TRUE,NA
"248194",1958686459,54896024,75320.57695,-148.404928,65.078063,314.43,211.595071,65.078064,316.08,211.595066,65.078065,321.16,-2.17,-1.57,-1.27,-0.97,-0.67,-0.37,-0.07,0.07,0.37,0.67,1.12,1.42,1.72,2.02,2.32,2.77,3.37,4.26,4.56,4.86,5.16,5.76,6.73,133.49,3.453,12450.69,0.457,0.978,1,1,1,1958686584,69817024,79050.85735,-148.404943,65.07806,313.91,211.595068,65.078058,325.33,211.595069,65.078058,326.34,-1.76,-1.31,-0.86,-0.56,-0.26,0.04,0.34,0.64,0.94,1.39,1.68,1.98,2.28,2.73,3.18,3.78,4.68,5.73,6.18,6.48,7.37,10.97,12.43,291.08,2.661,12441.89,0.535,0.983,1,1,1,0.780564147466617,-0.519999999999982,0.41,0.26,0.41,0.41,0.41,0.41,0.41,0.57,0.57,0.72,0.56,0.56,0.56,0.71,0.86,1.01,1.31,1.47,1.62,1.62,2.21,5.21,5.7,299.54,-Inf,-Inf,TRUE,TRUE,NA
"248197",1958686459,54896027,75320.5777,-148.404725,65.078003,311.63,211.595257,65.07801,331.04,211.595256,65.078011,332.39,3.14,4.19,5.54,6.43,6.88,7.33,7.63,7.93,8.38,8.83,9.28,9.87,11.37,12.57,14.06,15.26,16.16,18.25,18.7,19,19.45,19.75,20.76,133.35,3.505,12451.58,0.546,0.981,1,1,1,1958686584,69817027,79050.8581,-148.404741,65.078002,314.73,211.595273,65.078,330.67,211.595275,65.077999,332.21,0.37,2.02,2.92,3.52,4.12,4.57,5.02,5.47,6.21,7.56,8.46,9.06,9.81,10.86,11.6,12.35,13.1,14.75,15.35,15.65,16.1,16.55,17.48,290.83,2.61,12439.95,0.631,0.981,1,1,1,0.760556767066869,3.10000000000002,-2.77,-2.17,-2.62,-2.91,-2.76,-2.76,-2.61,-2.46,-2.17,-1.27,-0.819999999999999,-0.809999999999999,-1.56,-1.71,-2.46,-2.91,-3.06,-3.5,-3.35,-3.35,-3.35,-3.2,-3.28,299.54,-Inf,-Inf,TRUE,TRUE,NA
"248200",1958686459,54896030,75320.57845,-148.404522,65.077946,316.48,211.595465,65.077952,330.21,211.595463,65.077953,332.86,-0.79,-0.19,0.26,1.01,1.76,2.21,2.51,2.81,3.25,3.7,4.45,6.1,7.29,8.79,11.63,12.83,13.58,14.32,14.47,14.62,14.92,15.37,16.38,133.19,3.558,12448.13,0.55,0.977,1,1,1,1958686584,69817030,79050.85885,-148.404525,65.077948,316.03,211.595487,65.077946,329.69,211.595491,65.077946,333.81,-0.41,0.34,1.24,1.98,2.58,3.03,3.63,4.53,6.33,7.52,8.57,9.92,12.17,12.92,13.51,13.96,14.56,15.31,15.61,15.91,16.21,16.66,17.78,290.64,2.556,12438.15,0.608,0.977,1,1,1,0.263796072318324,-0.450000000000045,0.38,0.53,0.98,0.97,0.82,0.82,1.12,1.72,3.08,3.82,4.12,3.82,4.88,4.13,1.88,1.13,0.98,0.99,1.14,1.29,1.29,1.29,1.4,299.54,-Inf,-Inf,TRUE,TRUE,NA
"248308",1958686459,54896138,75320.60545,-148.397649,65.075777,351.37,211.602351,65.075777,351.37,211.602344,65.07578,355.77,-1.08,-0.93,-0.78,-0.63,-0.48,-0.34,-0.34,-0.19,-0.19,-0.04,0.11,0.11,0.26,0.41,0.56,0.86,1.6,2.35,2.5,2.65,2.95,3.39,4.4,130.69,5.409,12443.42,0.232,0.981,1,1,1,1958686584,69817868,79051.06835,-148.397653,65.075772,351.17,211.602347,65.075772,351.17,211.602348,65.075772,355.55,-1.12,-0.97,-0.82,-0.67,-0.52,-0.37,-0.37,-0.22,-0.07,-0.07,0.07,0.22,0.22,0.37,0.67,0.97,1.57,2.32,2.47,2.77,3.07,3.37,4.38,267.97,0.775,12390.41,0.238,0.979,1,1,1,0.588165021485604,-0.199999999999989,-0.04,-0.0399999999999999,-0.0399999999999999,-0.04,-0.04,-0.03,-0.03,-0.03,0.12,-0.03,-0.04,0.11,-0.04,-0.04,0.11,0.11,-0.03,-0.0300000000000002,-0.0299999999999998,0.12,0.12,-0.02,-0.0200000000000005,299.54,-Inf,-Inf,TRUE,TRUE,NA
"248309",1958686459,54896139,75320.6057,-148.397756,65.075707,351.86,211.602244,65.075707,351.86,211.60224,65.075708,354.25,-1.12,-0.82,-0.67,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.67,0.82,0.82,0.97,1.27,2.39,131.14,5.415,12442.67,0.097,0.983,1,1,1,1958686584,69817869,79051.0686,-148.397762,65.075702,351.8,211.602238,65.075702,351.8,211.602239,65.075702,354.61,-1.2,-1.05,-0.75,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.3,0.3,0.45,0.75,0.9,1.05,1.2,1.65,2.81,265.49,0.8,12388.46,0.152,0.974,1,1,1,0.624633096682432,-0.0600000000000023,-0.0799999999999998,-0.23,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.08,-0.07,-0.07,-0.07,0.08,-0.07,-0.07,0.08,0.0800000000000001,0.23,0.23,0.38,0.42,299.54,-Inf,-Inf,TRUE,TRUE,NA
"248310",1958686459,54896140,75320.60595,-148.397857,65.075641,351.75,211.60214,65.075642,353.91,211.602138,65.075643,355.52,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.37,0.52,0.82,1.87,2.01,2.31,2.46,2.91,3.77,131.56,5.421,12443.42,0.301,0.97,1,1,1,1958686584,69817870,79051.06885,-148.397865,65.075637,351.58,211.602136,65.075637,353.6,211.602136,65.075637,355.7,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.37,0.52,0.82,1.87,2.17,2.47,2.62,3.07,4.12,263.29,0.825,12388.91,0.215,0.978,1,1,1,0.5833409647692,-0.170000000000016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.16,0.16,0.16,0.35,299.54,-Inf,-Inf,TRUE,TRUE,NA
"248311",1958686459,54896141,75320.6062,-148.397859,65.075832,350.3,211.602141,65.075832,350.3,211.602136,65.075834,353.77,-1.16,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.19,0.19,0.34,0.49,0.63,0.93,1.08,1.23,1.68,2.28,3.47,130.77,5.356,12442.98,0.072,0.98,1,1,1,1958686584,69817871,79051.0691,-148.397859,65.07583,350.04,211.602142,65.07583,353.57,211.602142,65.07583,354.17,-1.2,-0.9,-0.75,-0.6,-0.6,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.6,0.9,1.05,1.35,1.95,2.85,4.12,270.23,0.818,12391.31,0.143,0.975,1,1,1,0.222910101729338,-0.259999999999991,-0.04,-0.04,-0.04,-0.0399999999999999,-0.0399999999999999,-0.04,0.11,-0.04,0.11,-0.04,0.11,-0.04,-0.04,-0.04,-0.04,-0.04,-0.03,-0.03,-0.03,0.12,0.27,0.57,0.65,299.54,-Inf,-Inf,TRUE,TRUE,NA
"248312",1958686459,54896142,75320.60645,-148.397966,65.075762,350.9,211.60202,65.075767,360.45,211.602018,65.075768,361.57,-1.04,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.6,6.12,7.91,8.66,9.25,9.7,10.67,131.23,5.362,12442.23,0.098,0.975,1,1,1,1958686584,69817872,79051.06935,-148.397962,65.075765,350.72,211.602041,65.075765,360.01,211.602042,65.075765,361.4,-1.12,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.37,0.52,0.67,5.62,6.82,8.17,9.07,9.67,10.68,267.94,0.841,12390.41,0.167,0.972,1,1,1,0.383643693586124,-0.17999999999995,-0.0800000000000001,0.0800000000000001,0.08,0.08,-0.07,0.08,-0.07,0.08,-0.07,0.08,-0.07,0.07,-0.08,0.07,0.07,0.07,0.0700000000000001,-0.5,-1.09,-0.49,-0.18,-0.0299999999999994,0.00999999999999979,299.54,-Inf,-Inf,TRUE,TRUE,NA
"248313",1958686459,54896143,75320.6067,-148.398067,65.075695,351.16,211.601933,65.075695,351.16,211.60193,65.075697,353.21,-1.12,-0.82,-0.67,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.52,0.67,0.67,0.82,2.05,131.65,5.368,12442.53,0.143,0.973,1,1,1,1958686584,69817873,79051.0696,-148.398071,65.075695,350.99,211.601929,65.075695,350.99,211.60193,65.075695,353.35,-1.09,-0.94,-0.79,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.56,0.71,0.71,0.86,1.01,2.36,265.65,0.866,12389.36,0.141,0.975,1,1,1,0.188102663111429,-0.170000000000016,0.03,-0.12,-0.12,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.19,0.0399999999999999,0.19,0.19,0.31,299.54,-Inf,-Inf,TRUE,TRUE,NA
"248326",1958686459,54896156,75320.60995,-148.398885,65.076112,345.58,211.601104,65.076116,353.31,211.601103,65.076117,354.43,-1.12,-0.82,-0.67,-0.52,-0.37,-0.22,-0.22,-0.07,0.07,0.22,0.37,0.52,0.67,0.82,1.12,1.57,2.46,4.85,5.3,5.75,6.49,7.54,8.85,131.13,5.093,12443.01,0.214,0.979,1,1,1,1958686584,69817886,79051.07285,-148.398876,65.076116,345.26,211.601126,65.076116,350.61,211.601126,65.076116,351.44,-1.2,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.15,0,0,0.15,0.3,0.45,0.6,0.75,1.2,1.5,2.25,2.55,2.85,3.75,4.95,6.18,278.45,1.048,12397.3,0.195,0.98,1,1,1,0.614715023710619,-0.319999999999993,-0.0799999999999998,-0.0800000000000001,-0.08,-0.08,-0.08,-0.23,-0.08,-0.08,-0.07,-0.22,-0.22,-0.22,-0.22,-0.22,-0.37,-0.37,-0.96,-2.6,-2.75,-2.9,-2.74,-2.59,-2.67,299.54,-Inf,-Inf,TRUE,TRUE,NA
"248327",1958686459,54896157,75320.6102,-148.398998,65.076038,345.69,211.600994,65.076041,351.78,211.60099,65.076042,354.39,-1.34,-0.9,-0.75,-0.6,-0.45,-0.3,-0.15,0,0.15,0.3,0.45,0.6,0.9,1.34,1.94,2.39,3.14,4.63,5.23,5.82,6.57,7.46,8.7,131.63,5.1,12444.66,0.28,0.978,1,1,1,1958686584,69817887,79051.0731,-148.398991,65.076043,345.81,211.601012,65.076043,353.75,211.601012,65.076043,355.18,-1.54,-1.09,-0.79,-0.64,-0.34,-0.19,-0.04,0.11,0.41,0.56,0.86,1.16,1.46,1.91,2.21,2.66,3.41,6.56,7.01,7.46,7.91,8.21,9.37,276.26,1.067,12399.25,0.339,0.98,1,1,1,0.647234295824053,0.120000000000005,-0.2,-0.19,-0.04,-0.04,0.11,0.11,0.11,0.11,0.26,0.26,0.41,0.56,0.56,0.57,0.27,0.27,0.27,1.93,1.78,1.64,1.34,0.750000000000001,0.67,299.54,-Inf,-Inf,TRUE,TRUE,NA
"248328",1958686459,54896158,75320.61045,-148.399104,65.075967,345.54,211.600875,65.075975,360.24,211.600873,65.075976,361.85,-0.82,-0.52,-0.22,-0.07,0.07,0.37,0.97,2.61,4.7,7.09,8.44,9.48,10.38,11.12,11.72,12.32,13.06,14.11,14.41,14.71,15,15.3,16.31,132.11,5.106,12443.16,0.527,0.975,1,1,1,1958686584,69817888,79051.07335,-148.399101,65.075974,345.47,211.600905,65.075973,360.41,211.600906,65.075973,361.13,-1.05,-0.75,-0.6,-0.45,-0.3,-0.15,0,0.15,0.45,0.75,1.65,3.45,5.55,7.04,8.24,9.29,10.34,11.69,11.99,12.59,13.49,14.69,15.66,274.27,1.088,12397.9,0.519,0.974,1,1,1,0.792837707244082,-0.0699999999999932,-0.23,-0.23,-0.38,-0.38,-0.37,-0.52,-0.97,-2.46,-4.25,-6.34,-6.79,-6.03,-4.83,-4.08,-3.48,-3.03,-2.72,-2.42,-2.42,-2.12,-1.51,-0.610000000000001,-0.649999999999999,299.54,-Inf,-Inf,TRUE,TRUE,NA
"248329",1958686459,54896159,75320.6107,-148.399091,65.076165,344.22,211.600895,65.07617,353.7,211.600893,65.076171,355.38,-1.34,-0.9,-0.75,-0.45,-0.3,-0.15,0,0.15,0.45,0.6,0.9,1.19,1.49,2.09,3.28,5.82,7.47,8.66,9.11,9.41,9.71,10.15,11.16,131.22,5.041,12445.87,0.376,0.982,1,1,1,1958686584,69817889,79051.0736,-148.399089,65.076171,343.99,211.600915,65.07617,353.44,211.600915,65.07617,354.07,-1.5,-1.05,-0.9,-0.6,-0.45,-0.3,-0.15,-0.15,0,0.15,0.3,0.45,0.75,0.9,1.2,1.65,2.4,4.95,5.84,6.89,7.79,8.69,10.08,279.59,1.097,12399.55,0.198,0.978,1,1,1,0.675311541876161,-0.230000000000018,-0.16,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.3,-0.45,-0.45,-0.6,-0.74,-0.74,-1.19,-2.08,-4.17,-5.07,-3.71,-3.27,-2.52,-1.92,-1.46,-1.08,299.54,-Inf,-Inf,TRUE,TRUE,NA
"248431",1958686459,54896261,75320.6362,-148.406144,65.078042,316.45,211.593856,65.078042,316.45,211.593854,65.078043,318.77,-1.72,-1.27,-1.12,-0.97,-0.82,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,0.07,0.07,0.22,0.37,0.37,0.67,0.67,0.82,0.97,1.12,2.32,135.66,3.262,12444.71,0.139,0.984,1,1,1,1958686584,69817992,79051.09935,-148.406161,65.078038,316.28,211.593839,65.078038,316.28,211.593841,65.078037,318.45,-1.57,-1.27,-1.12,-0.97,-0.82,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,0.07,0.07,0.22,0.37,0.52,0.67,0.67,0.82,0.82,1.12,2.17,294.18,2.841,12439.78,0.131,0.981,1,1,1,0.915282896579138,-0.170000000000016,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,-0.15,0,-0.15,299.54,-Inf,-Inf,TRUE,TRUE,NA
"250701",1958686459,54898531,75321.20371,-148.411238,65.07788,300.35,211.588762,65.07788,300.35,211.588761,65.07788,302.33,-1.09,-0.94,-0.79,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,-0.04,0.11,0.11,0.26,0.41,0.56,0.56,0.71,0.71,0.86,1.98,141.02,2.432,12450.91,0.147,0.98,1,1,1,1958686584,69820607,79051.75311,-148.411246,65.077885,300.21,211.588754,65.077885,300.21,211.588757,65.077884,302.23,-1.27,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.67,0.67,0.82,0.97,2.02,297.09,3.67,12464.6,0.103,0.976,1,1,1,0.672357052177773,-0.140000000000043,-0.18,-0.03,-0.0299999999999999,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,0.11,-0.04,0.11,-0.04,-0.04,-0.04,0.11,-0.0399999999999999,0.11,0.11,0.04,299.54,-Inf,-Inf,TRUE,TRUE,NA
"250704",1958686459,54898534,75321.20446,-148.411031,65.077822,300.84,211.588966,65.077823,306.08,211.588965,65.077824,308.1,-1.09,-0.94,-0.79,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.71,0.71,1.01,4.31,5.5,7.26,140.63,2.483,12450.46,0.105,0.983,1,1,1,1958686584,69820604,79051.75236,-148.411038,65.077826,300.7,211.588962,65.077826,300.7,211.588964,65.077825,302.72,-1.2,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.6,0.6,0.6,0.75,0.9,2.02,296.98,3.617,12463.71,0.089,0.97,1,1,1,0.554164511240268,-0.139999999999986,-0.11,-0.11,-0.11,-0.11,-0.11,0.04,-0.11,0.04,-0.11,0.04,-0.11,0.04,-0.11,0.04,-0.11,0.04,0.04,-0.11,-0.11,-0.41,-3.56,-4.6,-5.24,299.54,-Inf,-Inf,TRUE,TRUE,NA
"250707",1958686459,54898537,75321.20521,-148.41084,65.077766,302.21,211.589154,65.077769,312.17,211.589153,65.077769,313.89,-1.05,-0.9,-0.75,-0.6,-0.45,-0.3,-0.3,-0.15,0,0,0.15,0.15,0.3,0.6,1.35,2.55,4.94,7.64,8.39,8.98,9.73,10.33,11.68,140.31,2.531,12449.71,0.306,0.98,1,1,1,1958686584,69820601,79051.75161,-148.410831,65.07777,302.18,211.589177,65.077768,309.21,211.58918,65.077768,311.61,-1.31,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.11,-0.11,0.04,0.19,0.34,0.49,0.79,1.83,3.63,6.47,6.92,7.22,7.82,8.42,9.43,296.88,3.565,12461.91,0.252,0.974,1,1,1,0.614697573143829,-0.0299999999999727,-0.26,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,0.04,0.04,-0.11,-0.56,-0.72,-1.31,-1.17,-1.47,-1.76,-1.91,-1.91,-2.25,299.54,-Inf,-Inf,TRUE,TRUE,NA
"250719",1958686459,54898549,75321.20821,-148.41,65.077542,306.53,211.589993,65.077546,318.28,211.589992,65.077546,318.85,-1.01,-0.71,-0.56,-0.41,-0.26,-0.26,-0.11,0.04,0.19,0.19,0.49,0.64,1.53,3.03,4.23,5.58,6.63,8.27,8.72,9.32,9.92,11.12,12.31,138.84,2.736,12447.45,0.463,0.979,1,1,1,1958686584,69820589,79051.74861,-148.410007,65.077547,306.22,211.590006,65.077545,317.4,211.590007,65.077544,318.22,-1.01,-0.86,-0.56,-0.41,-0.26,-0.11,0.04,0.19,0.34,0.49,0.79,1.08,2.88,3.78,4.98,6.17,7.07,8.72,9.17,9.61,10.21,11.11,12.01,296.46,3.357,12455.04,0.441,0.971,1,1,1,0.647225482963058,-0.309999999999945,0,-0.15,0,0,0,0.15,0.15,0.15,0.15,0.3,0.3,0.44,1.35,0.75,0.75,0.59,0.44,0.450000000000001,0.449999999999999,0.289999999999999,0.290000000000001,-0.00999999999999979,-0.300000000000001,299.54,-Inf,-Inf,TRUE,TRUE,NA
"250722",1958686459,54898552,75321.20896,-148.409797,65.077486,307.38,211.590203,65.077486,307.38,211.590201,65.077487,310.56,-1.5,-1.2,-1.05,-0.75,-0.75,-0.6,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.3,0.45,0.6,0.75,0.9,1.05,1.35,1.95,3.18,138.54,2.786,12448.19,0.198,0.985,1,1,1,1958686584,69820586,79051.74786,-148.409805,65.077484,307.27,211.590195,65.077484,307.27,211.590198,65.077484,310.53,-1.53,-1.23,-1.08,-0.79,-0.79,-0.64,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,0.11,0.11,0.26,0.41,0.56,0.86,0.86,1.01,1.46,2.21,3.25,296.28,3.304,12453.54,0.082,0.98,1,1,1,0.437265041914049,-0.110000000000014,-0.03,-0.03,-0.03,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,0.11,-0.04,-0.04,-0.04,-0.0399999999999999,0.11,-0.04,-0.04,0.11,0.26,0.0699999999999998,299.54,-Inf,-Inf,TRUE,TRUE,NA
"250725",1958686459,54898555,75321.20971,-148.409588,65.07743,307.97,211.590402,65.077435,322.12,211.5904,65.077436,325.15,-1.24,-0.64,-0.34,-0.19,0.11,0.41,1.16,1.76,2.21,2.51,2.96,3.26,3.56,3.86,4.3,4.9,12.09,14.04,14.33,14.63,15.08,15.83,17.18,138.22,2.837,12451.79,0.5,0.982,1,1,1,1958686584,69820583,79051.74711,-148.40959,65.077426,307.86,211.590425,65.077423,321.97,211.590429,65.077422,325.26,-0.97,-0.52,-0.22,0.07,0.52,1.42,2.02,2.47,2.92,3.22,3.67,3.97,4.27,4.71,10.1,13.24,13.99,14.89,15.04,15.34,15.64,16.39,17.4,296.16,3.249,12452.95,0.515,0.98,1,1,1,0.455632097980884,-0.110000000000014,0.27,0.12,0.12,0.26,0.41,1.01,0.86,0.71,0.71,0.71,0.71,0.71,0.71,0.85,5.8,8.34,1.9,0.850000000000001,0.709999999999999,0.709999999999999,0.56,0.56,0.219999999999999,299.54,-Inf,-Inf,TRUE,TRUE,NA
"250734",1958686459,54898564,75321.21196,-148.408991,65.077261,311.48,211.591009,65.077261,311.48,211.590998,65.077266,325.96,-1.8,-1.2,-0.9,-0.75,-0.45,-0.3,-0.15,0,0.15,0.3,0.6,0.75,1.05,1.2,1.5,1.8,2.4,3.44,3.74,4.49,9.43,12.27,14.48,137.45,2.989,12449.83,0.322,0.986,1,1,1,1958686584,69820574,79051.74486,-148.408975,65.07726,311.34,211.591041,65.077256,327.17,211.591043,65.077256,328.48,-1.5,-1.05,-0.9,-0.6,-0.3,-0.15,0,0.3,0.45,0.75,1.05,1.2,1.5,2.1,3.14,9.73,12.87,14.82,15.12,15.57,15.87,16.17,17.14,295.78,3.094,12448.31,0.405,0.977,1,1,1,0.760577731308923,-0.140000000000043,0.3,0.15,0,0.15,0.15,0.15,0.15,0.3,0.3,0.45,0.45,0.45,0.45,0.9,1.64,7.93,10.47,11.38,11.38,11.08,6.44,3.9,2.66,299.54,-Inf,-Inf,TRUE,TRUE,NA
"250737",1958686459,54898567,75321.21271,-148.408782,65.077204,312.05,211.591209,65.077208,323.91,211.591207,65.077209,326.46,-1.01,-0.56,-0.11,0.19,0.64,1.23,1.83,2.43,2.73,3.03,3.48,3.93,4.83,6.62,7.67,9.77,11.11,12.16,12.46,12.76,12.91,13.36,14.41,137.17,3.04,12448.17,0.486,0.981,1,1,1,1958686584,69820571,79051.74411,-148.408765,65.077202,311.81,211.591246,65.0772,322.59,211.59125,65.077199,326.29,-0.67,-0.22,0.22,0.82,1.57,2.17,2.77,3.22,3.67,5.01,6.51,7.56,8.46,9.36,10.1,10.7,11.3,12.2,12.35,12.65,12.95,13.25,14.48,295.64,3.041,12445.62,0.6,0.977,1,1,1,0.829889252103287,-0.240000000000009,0.34,0.34,0.33,0.63,0.93,0.94,0.94,0.79,0.94,1.98,3.03,3.63,3.63,2.74,2.43,0.93,0.190000000000001,0.0399999999999991,-0.110000000000001,-0.109999999999999,0.0399999999999991,-0.109999999999999,0.0700000000000003,299.54,-Inf,-Inf,TRUE,TRUE,NA
"250740",1958686459,54898570,75321.21346,-148.408571,65.077145,312.83,211.591409,65.077154,338.76,211.591407,65.077155,340.48,1.27,3.07,6.21,8.31,9.65,10.7,11.45,12.35,13.25,13.99,14.74,15.49,16.24,17.14,18.63,19.38,21.03,24.62,25.07,25.67,25.97,26.57,27.65,136.92,3.093,12444.42,0.753,0.981,1,1,1,1958686584,69820568,79051.74336,-148.408561,65.077145,312.77,211.591458,65.077141,331.6,211.591459,65.077141,333.47,1.5,3.74,6.29,8.08,9.13,9.73,10.18,10.78,11.23,11.53,11.98,12.57,13.02,13.62,14.37,15.42,16.62,18.41,18.71,19.01,19.31,19.76,20.69,295.48,2.989,12442.47,0.58,0.971,1,1,1,0.470231452506956,-0.0600000000000023,0.23,0.67,0.0800000000000001,-0.23,-0.52,-0.969999999999999,-1.27,-1.57,-2.02,-2.46,-2.76,-2.92,-3.22,-3.52,-4.26,-3.96,-4.41,-6.21,-6.36,-6.66,-6.66,-6.81,-6.96,299.54,-Inf,-Inf,TRUE,TRUE,NA
"250743",1958686459,54898573,75321.21421,-148.408359,65.077095,313.84,211.59164,65.077095,315.53,211.591638,65.077096,318.26,-1.61,-1.16,-0.86,-0.71,-0.56,-0.41,-0.26,-0.11,0.04,0.19,0.34,0.49,0.79,1.23,1.53,1.83,2.13,2.58,2.73,2.88,3.03,3.33,4.42,136.61,3.144,12447.87,0.277,0.981,1,1,1,1958686584,69820565,79051.74261,-148.408351,65.077088,313.79,211.591649,65.077088,313.79,211.591653,65.077087,317.95,-1.65,-1.2,-0.9,-0.75,-0.6,-0.45,-0.3,-0.15,-0.15,0,0.15,0.3,0.45,0.75,1.05,1.5,1.8,2.4,2.54,2.69,2.84,3.14,4.15,295.33,2.936,12444.13,0.258,0.978,1,1,1,0.866144441468917,-0.0499999999999545,-0.0399999999999998,-0.04,-0.04,-0.04,-0.0399999999999999,-0.04,-0.04,-0.04,-0.19,-0.19,-0.19,-0.19,-0.34,-0.48,-0.48,-0.33,-0.33,-0.18,-0.19,-0.19,-0.19,-0.19,-0.27,299.54,-Inf,-Inf,TRUE,TRUE,NA
