"","LFID_1","SHOTNUM_1","TIME_1","GLON_1","GLAT_1","ZG_1","HLON_1","HLAT_1","ZH_1","TLON_1","TLAT_1","ZT_1","RH10_1","RH15_1","RH20_1","RH25_1","RH30_1","RH35_1","RH40_1","RH45_1","RH50_1","RH55_1","RH60_1","RH65_1","RH70_1","RH75_1","RH80_1","RH85_1","RH90_1","RH95_1","RH96_1","RH97_1","RH98_1","RH99_1","RH100_1","AZIMUTH_1","INCIDEN_1","RANGE_1","COMPLEX_1","SENSITI_1","CHANNEL_ZT_1","CHANNEL_ZG_1","CHANNEL_R_1","LFID_2","SHOTNUM_2","TIME_2","GLON_2","GLAT_2","ZG_2","HLON_2","HLAT_2","ZH_2","TLON_2","TLAT_2","ZT_2","RH10_2","RH15_2","RH20_2","RH25_2","RH30_2","RH35_2","RH40_2","RH45_2","RH50_2","RH55_2","RH60_2","RH65_2","RH70_2","RH75_2","RH80_2","RH85_2","RH90_2","RH95_2","RH96_2","RH97_2","RH98_2","RH99_2","RH100_2","AZIMUTH_2","INCIDEN_2","RANGE_2","COMPLEX_2","SENSITI_2","CHANNEL_ZT_2","CHANNEL_ZG_2","CHANNEL_R_2","distance","ZG_diff","RH10_diff","RH15_diff","RH20_diff","RH25_diff","RH30_diff","RH35_diff","RH40_diff","RH45_diff","RH50_diff","RH55_diff","RH60_diff","RH65_diff","RH70_diff","RH75_diff","RH80_diff","RH85_diff","RH90_diff","RH95_diff","RH96_diff","RH97_diff","RH98_diff","RH99_diff","RH100_diff","SENS_min","AZIM_max","INCI_max","COMP_max","CHAN_ZG","CHAN_ZT","CHAN_R"
"315034",1958686463,55318545,75426.20806,-148.69953,64.888351,140.5,211.300465,64.888353,143.9,211.300461,64.888355,147.18,-0.86,-0.71,-0.56,-0.41,-0.26,-0.11,-0.11,0.04,0.19,0.34,0.63,1.23,2.13,2.73,3.17,3.47,3.92,4.52,4.82,4.97,5.41,5.71,6.68,129.25,4.878,12645.1,0.348,0.977,1,1,1,1958686587,70238909,79156.32946,-148.699532,64.888345,140.36,211.300467,64.888346,143.84,211.300466,64.888347,146.88,-0.82,-0.67,-0.52,-0.37,-0.22,-0.22,-0.07,0.07,0.07,0.22,0.52,1.12,1.87,2.62,3.07,3.52,3.97,4.57,4.72,4.87,5.17,5.62,6.52,151.02,1.245,12601.91,0.348,0.976,1,1,1,0.675621733684188,-0.139999999999986,0.04,0.0399999999999999,0.04,0.04,0.04,-0.11,0.04,0.03,-0.12,-0.12,-0.11,-0.11,-0.26,-0.11,-0.1,0.0499999999999998,0.0500000000000003,0.0500000000000007,-0.100000000000001,-0.0999999999999996,-0.24,-0.0899999999999999,-0.16,0.826,298.09,5.569,0.71,TRUE,TRUE,TRUE
"315035",1958686463,55318546,75426.20831,-148.699636,64.888279,140.3,211.300358,64.888281,144.26,211.300354,64.888283,147.02,-0.9,-0.75,-0.45,-0.45,-0.3,-0.15,0,0.15,0.15,0.45,0.75,1.49,2.09,2.69,3.29,3.73,4.18,4.78,4.93,5.23,5.38,5.68,6.72,129.75,4.884,12644.35,0.397,0.977,1,1,1,1958686587,70238910,79156.32971,-148.699641,64.888275,140.22,211.300358,64.888275,143.97,211.300358,64.888276,146.74,-0.97,-0.67,-0.52,-0.37,-0.37,-0.22,-0.07,0.07,0.07,0.22,0.52,0.97,1.72,2.47,3.07,3.52,4.12,4.72,4.87,5.02,5.32,5.62,6.52,152.72,1.265,12602.36,0.433,0.974,1,1,1,0.504962781659429,-0.0800000000000125,-0.07,0.08,-0.07,0.08,-0.07,-0.07,-0.07,-0.08,-0.08,-0.23,-0.23,-0.52,-0.37,-0.22,-0.22,-0.21,-0.0599999999999996,-0.0600000000000005,-0.0599999999999996,-0.210000000000001,-0.0599999999999996,-0.0599999999999996,-0.2,0.826,298.09,5.569,0.71,TRUE,TRUE,TRUE
"315037",1958686463,55318548,75426.20881,-148.699312,64.888294,140.81,211.300682,64.888296,145.14,211.300679,64.888297,147.45,-0.78,-0.63,-0.49,-0.34,-0.19,-0.19,-0.04,0.11,0.11,0.26,0.71,1.75,2.65,3.4,3.85,4.14,4.44,4.89,5.04,5.19,5.49,5.79,6.65,129.16,4.933,12645.69,0.365,0.975,1,1,1,1958686587,70238906,79156.32871,-148.699326,64.88829,140.7,211.300673,64.888291,144.97,211.300673,64.888291,147.29,-0.9,-0.75,-0.6,-0.45,-0.3,-0.15,-0.15,0,0.15,0.3,0.45,0.9,2.1,3,3.6,4.05,4.35,4.8,4.95,5.1,5.39,5.69,6.59,149.93,1.291,12601.76,0.339,0.973,1,1,1,0.799210106609259,-0.110000000000014,-0.12,-0.12,-0.11,-0.11,-0.11,0.04,-0.11,-0.11,0.04,0.04,-0.26,-0.85,-0.55,-0.4,-0.25,-0.0899999999999999,-0.0900000000000007,-0.0899999999999999,-0.0899999999999999,-0.0900000000000007,-0.100000000000001,-0.0999999999999996,-0.0600000000000005,0.826,298.09,5.569,0.71,TRUE,TRUE,TRUE
"315038",1958686463,55318549,75426.20906,-148.699424,64.888218,140.38,211.300568,64.88822,146.16,211.300561,64.888223,151.05,-0.52,-0.37,-0.07,0.07,0.37,1.27,2.76,3.66,4.41,4.85,5.3,5.6,5.9,6.2,6.65,7.09,7.54,8.44,8.74,9.03,9.33,9.63,10.68,129.68,4.938,12645.69,0.356,0.972,1,1,1,1958686587,70238907,79156.32896,-148.699435,64.888219,140.46,211.300564,64.88822,145.96,211.300563,64.888221,150.65,-0.56,-0.41,-0.26,-0.11,0.04,0.34,0.79,2.14,3.18,3.93,4.53,4.98,5.28,5.73,6.18,6.48,6.93,7.68,7.98,8.28,8.73,9.18,10.19,151.59,1.311,12600.71,0.39,0.972,1,1,1,0.532891843332914,0.0800000000000125,-0.04,-0.04,-0.19,-0.18,-0.33,-0.93,-1.97,-1.52,-1.23,-0.919999999999999,-0.77,-0.619999999999999,-0.62,-0.47,-0.470000000000001,-0.609999999999999,-0.61,-0.76,-0.76,-0.75,-0.6,-0.450000000000001,-0.49,0.826,298.09,5.569,0.71,TRUE,TRUE,TRUE
"315041",1958686463,55318552,75426.20981,-148.699213,64.888159,140.15,211.300768,64.888165,153.18,211.300765,64.888167,155.46,-0.45,-0.15,0.15,0.75,2.99,5.08,6.72,7.62,8.51,9.11,9.71,10.3,10.75,11.35,11.95,12.54,12.99,13.44,13.59,13.74,13.89,14.34,15.31,129.6,4.991,12646.58,0.503,0.976,1,1,1,1958686587,70238904,79156.32821,-148.699226,64.88816,140.26,211.300771,64.888163,153.07,211.30077,64.888163,154.98,-0.45,-0.3,0,0.3,0.9,3.9,5.54,6.44,7.19,7.94,8.54,9.14,9.74,10.34,11.09,11.69,12.29,13.04,13.04,13.19,13.49,13.79,14.72,150.56,1.359,12601.61,0.51,0.976,1,1,1,0.625855504560474,0.109999999999985,0,-0.15,-0.15,-0.45,-2.09,-1.18,-1.18,-1.18,-1.32,-1.17,-1.17,-1.16,-1.01,-1.01,-0.859999999999999,-0.85,-0.700000000000001,-0.4,-0.550000000000001,-0.550000000000001,-0.4,-0.550000000000001,-0.59,0.826,298.09,5.569,0.71,TRUE,TRUE,TRUE
"315043",1958686463,55318554,75426.21031,-148.698897,64.888176,140.91,211.301094,64.888178,146.65,211.301088,64.888181,151.17,-0.97,-0.82,-0.67,-0.52,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.37,0.67,2.61,4.4,5.75,7.09,7.39,7.84,8.44,9.03,10.27,129.03,5.039,12646.87,0.448,0.983,1,1,1,1958686587,70238900,79156.32721,-148.698907,64.888169,140.76,211.301091,64.88817,147.39,211.30109,64.888171,151.06,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.6,3,4.95,6.29,7.49,7.79,8.09,8.54,9.14,10.3,148.05,1.391,12602.5,0.444,0.978,1,1,1,0.912961097911726,-0.150000000000006,0.07,0.07,0.0700000000000001,0.07,-0.08,-0.08,0.07,-0.08,0.07,-0.07,0.08,-0.07,-0.07,-0.0700000000000001,0.39,0.55,0.54,0.4,0.4,0.25,0.0999999999999996,0.110000000000001,0.0300000000000011,0.826,298.09,5.569,0.71,TRUE,TRUE,TRUE
"315044",1958686463,55318555,75426.21056,-148.699003,64.888103,140.35,211.300977,64.88811,153.97,211.300975,64.888111,155.58,-1.08,-0.78,-0.63,-0.49,-0.34,-0.19,-0.19,-0.04,0.11,0.26,0.41,0.56,1.16,1.75,2.2,2.8,6.38,12.65,13.1,13.4,13.7,14.15,15.23,129.51,5.044,12648.67,0.31,0.978,1,1,1,1958686587,70238901,79156.32746,-148.69901,64.888102,140.24,211.300986,64.888105,153.84,211.300986,64.888105,154.89,-1.01,-0.86,-0.56,-0.41,-0.41,-0.26,-0.11,0.04,0.04,0.19,0.34,0.64,1.24,1.69,2.14,2.58,3.33,8.28,10.38,12.03,12.92,13.52,14.65,149.53,1.408,12603.85,0.307,0.979,1,1,1,0.349850063190576,-0.109999999999985,0.0700000000000001,-0.08,0.07,0.08,-0.07,-0.07,0.08,0.08,-0.07,-0.07,-0.07,0.08,0.0800000000000001,-0.0600000000000001,-0.0600000000000001,-0.22,-3.05,-4.37,-2.72,-1.37,-0.779999999999999,-0.630000000000001,-0.58,0.826,298.09,5.569,0.71,TRUE,TRUE,TRUE
"315047",1958686463,55318558,75426.21131,-148.698808,64.888049,140.85,211.30117,64.888057,155.81,211.301165,64.888058,159.36,-0.45,-0.15,0,0.45,1.94,2.99,4.48,5.67,6.87,7.47,8.21,8.81,9.56,10.3,11.2,12.39,13.59,15.38,15.68,16.27,16.72,17.47,18.51,129.44,5.093,12647.62,0.604,0.979,1,1,1,1958686587,70238898,79156.32671,-148.698812,64.888041,140.81,211.301184,64.888044,155.76,211.301183,64.888044,159.73,-0.56,-0.26,-0.11,0.19,0.49,1.69,2.73,4.08,5.73,7.08,8.13,9.18,10.23,11.73,12.62,13.82,15.17,16.37,16.67,16.97,17.42,18.02,18.92,148.74,1.457,12602.5,0.632,0.98,1,1,1,0.911834139016245,-0.039999999999992,-0.11,-0.11,-0.11,-0.26,-1.45,-1.3,-1.75,-1.59,-1.14,-0.39,-0.0800000000000001,0.369999999999999,0.67,1.43,1.42,1.43,1.58,0.99,0.990000000000002,0.699999999999999,0.700000000000003,0.550000000000001,0.41,0.826,298.09,5.569,0.71,TRUE,TRUE,TRUE
"315052",1958686463,55318563,75426.21256,-148.698284,64.888008,142.87,211.301694,64.888015,157.05,211.301689,64.888017,160.44,-0.75,-0.6,-0.3,-0.15,0,0.15,0.45,0.9,3.13,5.37,6.27,7.31,8.51,9.55,10.45,11.2,12.54,14.48,14.93,15.52,15.97,16.57,17.58,128.81,5.194,12647.9,0.553,0.975,1,1,1,1958686587,70238891,79156.32496,-148.698292,64.888004,142.53,211.301704,64.888007,156.91,211.301703,64.888008,160.02,-0.75,-0.6,-0.3,-0.15,0,0.3,0.45,0.9,3,5.54,6.59,8.09,9.14,10.04,10.79,11.69,12.89,14.53,14.98,15.43,15.88,16.48,17.49,145.59,1.534,12600.1,0.547,0.974,1,1,1,0.585245412433036,-0.340000000000003,0,0,0,0,0,0.15,0,0,-0.13,0.17,0.32,0.78,0.630000000000001,0.489999999999998,0.34,0.49,0.350000000000001,0.0499999999999989,0.0500000000000007,-0.0899999999999999,-0.0899999999999999,-0.0899999999999999,-0.0899999999999999,0.826,298.09,5.569,0.71,TRUE,TRUE,TRUE
"315069",1958686463,55318580,75426.21681,-148.698287,64.887805,142.11,211.301692,64.887812,156.48,211.301685,64.887815,160.84,-0.67,-0.52,-0.22,-0.07,0.22,0.37,0.97,4.4,6.79,8.43,9.48,10.22,11.27,12.46,13.51,14.4,15.3,16.49,16.79,17.09,17.39,17.69,18.73,129.64,5.257,12650.59,0.586,0.975,1,1,1,1958686587,70238890,79156.32471,-148.698304,64.887802,142.05,211.30169,64.887806,158.91,211.30169,64.887806,160.74,-0.71,-0.56,-0.26,-0.11,0.04,0.19,0.49,2.14,5.73,7.68,9.03,9.93,10.83,11.87,13.07,13.97,14.87,16.37,16.67,16.97,17.27,17.72,18.69,147.73,1.618,12601.9,0.568,0.974,1,1,1,0.872040480503292,-0.0600000000000023,-0.0399999999999999,-0.04,-0.04,-0.04,-0.18,-0.18,-0.48,-2.26,-1.06,-0.75,-0.450000000000001,-0.290000000000001,-0.44,-0.590000000000002,-0.44,-0.43,-0.430000000000001,-0.119999999999997,-0.119999999999997,-0.120000000000001,-0.120000000000001,0.0299999999999976,-0.0399999999999991,0.826,298.09,5.569,0.71,TRUE,TRUE,TRUE
"315072",1958686463,55318583,75426.21756,-148.698502,64.887861,142.51,211.30148,64.887867,154.34,211.301474,64.887869,158.71,-0.45,-0.15,0,0.3,2.84,4.78,6.72,8.36,9.26,10,10.45,10.9,11.34,11.79,12.09,12.54,13.14,13.88,14.03,14.33,14.63,15.08,16.2,129.72,5.204,12648.2,0.478,0.973,1,1,1,1958686587,70238893,79156.32546,-148.698516,64.887859,142.38,211.301481,64.887861,153.84,211.301479,64.887862,158.45,-0.56,-0.26,-0.11,0.19,0.49,3.78,5.73,7.68,8.88,9.78,10.23,10.83,11.13,11.58,12.02,12.47,13.07,13.82,14.12,14.27,14.57,15.02,16.07,148.55,1.57,12600.85,0.49,0.977,1,1,1,0.699705796839557,-0.129999999999995,-0.11,-0.11,-0.11,-0.11,-2.35,-1,-0.989999999999999,-0.68,-0.379999999999999,-0.220000000000001,-0.219999999999999,-0.0700000000000003,-0.209999999999999,-0.209999999999999,-0.0700000000000003,-0.0699999999999985,-0.0700000000000003,-0.0600000000000005,0.0899999999999999,-0.0600000000000005,-0.0600000000000005,-0.0600000000000005,-0.129999999999999,0.826,298.09,5.569,0.71,TRUE,TRUE,TRUE
"315075",1958686463,55318586,75426.21831,-148.698702,64.887921,142.11,211.301277,64.887929,156.07,211.301273,64.88793,159.32,-1.01,-0.71,-0.56,-0.41,-0.26,-0.11,-0.11,0.04,0.19,0.34,0.63,1.23,1.83,2.72,7.05,9.74,11.83,14.07,14.37,14.82,15.26,16.01,17.21,129.75,5.151,12648.66,0.307,0.983,1,1,1,1958686587,70238896,79156.32621,-148.698703,64.887917,141.97,211.301293,64.88792,156.02,211.301292,64.887921,159.47,-0.82,-0.67,-0.37,-0.37,-0.22,-0.07,0.07,0.22,0.37,0.82,1.57,2.32,4.42,8.02,9.96,11.61,13.26,14.61,14.91,15.36,15.81,16.41,17.49,149.23,1.523,12601,0.579,0.977,1,1,1,0.44847276329925,-0.140000000000015,0.19,0.0399999999999999,0.19,0.04,0.04,0.04,0.18,0.18,0.18,0.48,0.94,1.09,2.59,5.3,2.91,1.87,1.43,0.539999999999999,0.540000000000001,0.539999999999999,0.550000000000001,0.399999999999999,0.279999999999998,0.826,298.09,5.569,0.71,TRUE,TRUE,TRUE
"315078",1958686463,55318589,75426.21906,-148.698915,64.887977,141.13,211.301063,64.887984,156.06,211.301061,64.887985,157.33,-0.82,-0.52,-0.37,-0.22,-0.07,0.07,0.22,0.37,0.82,1.27,1.57,2.02,2.46,3.21,5.3,7.69,10.23,12.62,12.91,13.36,14.26,15,16.2,129.83,5.098,12649.57,0.33,0.979,1,1,1,1958686587,70238899,79156.32696,-148.698915,64.887974,141.05,211.301081,64.887977,156.49,211.301081,64.887977,157.42,-0.94,-0.64,-0.49,-0.34,-0.19,-0.04,0.11,0.41,0.71,1.01,1.31,1.76,2.06,2.66,4.61,6.86,8.65,12.1,12.55,13.15,14.2,15.25,16.37,150.15,1.475,12602.05,0.298,0.977,1,1,1,0.334472766777386,-0.0799999999999841,-0.12,-0.12,-0.12,-0.12,-0.12,-0.11,-0.11,0.04,-0.11,-0.26,-0.26,-0.26,-0.4,-0.55,-0.69,-0.83,-1.58,-0.52,-0.359999999999999,-0.209999999999999,-0.0600000000000005,0.25,0.170000000000002,0.826,298.09,5.569,0.71,TRUE,TRUE,TRUE
"315081",1958686463,55318592,75426.21981,-148.699111,64.88803,140.33,211.300862,64.88804,158.81,211.300858,64.888041,161.57,-0.67,-0.37,-0.22,-0.07,0.07,0.37,1.42,6.35,8.59,9.93,10.68,11.42,12.32,13.36,14.11,14.86,16.05,18.14,18.44,18.89,19.49,20.08,21.24,129.89,5.048,12647.62,0.569,0.979,1,1,1,1958686587,70238902,79156.32771,-148.699119,64.888031,140.11,211.300876,64.888035,158.8,211.300875,64.888036,161.46,-0.52,-0.22,-0.07,0.07,0.22,1.42,6.67,8.62,9.67,10.56,11.31,11.76,12.51,13.56,14.31,15.21,16.26,18.06,18.51,18.96,19.56,20.15,21.35,151.06,1.428,12602.5,0.567,0.975,1,1,1,0.395042457260908,-0.219999999999999,0.15,0.15,0.15,0.14,0.15,1.05,5.25,2.27,1.08,0.630000000000001,0.630000000000001,0.34,0.19,0.200000000000001,0.200000000000001,0.350000000000001,0.210000000000001,-0.0800000000000018,0.0700000000000003,0.0700000000000003,0.0700000000000003,0.0700000000000003,0.110000000000003,0.826,298.09,5.569,0.71,TRUE,TRUE,TRUE
"315084",1958686463,55318595,75426.22056,-148.699321,64.888085,139.8,211.300662,64.888091,151.63,211.300655,64.888093,156.45,-0.67,-0.37,-0.22,-0.07,0.22,0.37,3.36,5.9,7.84,9.63,10.38,10.83,11.27,11.72,12.02,12.62,13.22,14.26,14.56,14.86,15.16,15.6,16.65,129.97,4.996,12647.48,0.491,0.977,1,1,1,1958686587,70238905,79156.32846,-148.699335,64.888089,139.64,211.300661,64.888092,155.64,211.300661,64.888093,156.69,-0.6,-0.3,-0.15,0,0.3,1.5,4.95,6.59,8.54,9.74,10.34,10.79,11.24,11.69,11.99,12.44,13.04,14.24,14.54,14.99,15.58,16.03,17.05,152.13,1.379,12602.5,0.493,0.977,1,1,1,0.799214294375753,-0.160000000000025,0.0700000000000001,0.07,0.07,0.07,0.08,1.13,1.59,0.69,0.699999999999999,0.109999999999999,-0.0400000000000009,-0.0400000000000009,-0.0299999999999994,-0.0300000000000011,-0.0299999999999994,-0.18,-0.180000000000001,-0.0199999999999996,-0.0200000000000014,0.130000000000001,0.42,0.430000000000001,0.400000000000002,0.826,298.09,5.569,0.71,TRUE,TRUE,TRUE
"315087",1958686463,55318598,75426.22131,-148.699538,64.888138,139.34,211.300438,64.888147,156.66,211.300434,64.888148,159.09,-0.45,-0.15,0.15,0.45,1.19,1.79,2.39,3.14,3.73,4.78,7.02,9.11,10.3,12.39,13.44,14.49,15.83,17.17,17.47,17.77,18.07,18.67,19.75,130.06,4.943,12646.59,0.538,0.979,1,1,1,1958686587,70238908,79156.32921,-148.69955,64.888144,139.39,211.300447,64.888147,156.44,211.300446,64.888148,158.2,-0.56,-0.26,0.04,0.34,0.94,1.54,1.99,2.44,2.88,3.18,3.63,4.23,5.73,7.68,9.78,12.33,13.67,15.62,16.07,16.67,17.12,17.72,18.81,153.29,1.333,12602.81,0.519,0.98,1,1,1,0.877866277646534,0.0499999999999829,-0.11,-0.11,-0.11,-0.11,-0.25,-0.25,-0.4,-0.7,-0.85,-1.6,-3.39,-4.88,-4.57,-4.71,-3.66,-2.16,-2.16,-1.55,-1.4,-1.1,-0.949999999999999,-0.950000000000003,-0.940000000000001,0.826,298.09,5.569,0.71,TRUE,TRUE,TRUE
"315090",1958686463,55318601,75426.22206,-148.699757,64.888195,139.38,211.300225,64.888202,152.34,211.300223,64.888202,153.53,-0.9,-0.6,-0.45,-0.3,-0.3,-0.15,0,0,0.15,0.3,0.6,1.49,3.43,5.08,6.57,8.06,9.56,10.75,11.2,11.8,12.4,13.14,14.15,130.15,4.889,12645.1,0.501,0.977,1,1,1,1958686587,70238911,79156.32996,-148.699756,64.8882,139.37,211.300241,64.888202,152.11,211.300241,64.888202,153.72,-0.86,-0.56,-0.41,-0.26,-0.11,0.04,0.19,0.34,0.49,1.54,3.78,4.98,5.88,6.78,7.68,8.73,9.63,11.58,12.03,12.48,13.08,13.52,14.35,154.46,1.288,12601.91,0.52,0.976,1,1,1,0.559463873682866,-0.00999999999999091,0.04,0.0399999999999999,0.04,0.04,0.19,0.19,0.19,0.34,0.34,1.24,3.18,3.49,2.45,1.7,1.11,0.67,0.0700000000000003,0.83,0.83,0.68,0.68,0.379999999999999,0.199999999999999,0.826,298.09,5.569,0.71,TRUE,TRUE,TRUE
"315093",1958686463,55318604,75426.22281,-148.699969,64.888253,139.41,211.300024,64.888256,144.82,211.300018,64.888258,149.08,-0.86,-0.56,-0.41,-0.26,-0.11,0.04,0.04,0.34,0.49,1.68,2.73,3.47,4.22,4.82,5.26,5.71,6.31,7.21,7.36,7.65,7.95,8.55,9.67,130.22,4.836,12644.95,0.42,0.978,1,1,1,1958686587,70238914,79156.33071,-148.699964,64.888258,139.38,211.300035,64.888259,144.78,211.300034,64.88826,148.11,-0.9,-0.6,-0.45,-0.3,-0.3,-0.15,0,0.15,0.3,0.45,1.5,3,3.9,4.5,5.1,5.4,5.99,6.74,6.89,7.04,7.34,7.79,8.73,155.7,1.242,12602.81,0.338,0.975,1,1,1,0.605689307092153,-0.0300000000000011,-0.04,-0.0399999999999999,-0.04,-0.04,-0.19,-0.19,-0.04,-0.19,-0.19,-1.23,-1.23,-0.47,-0.32,-0.32,-0.16,-0.31,-0.319999999999999,-0.47,-0.470000000000001,-0.61,-0.61,-0.760000000000001,-0.94,0.826,298.09,5.569,0.71,TRUE,TRUE,TRUE
"315096",1958686463,55318607,75426.22356,-148.700178,64.888308,139.31,211.299817,64.888309,143.12,211.299813,64.888311,146,-0.93,-0.63,-0.49,-0.34,-0.19,-0.19,-0.04,0.11,0.26,0.41,0.86,1.61,2.2,2.8,3.4,3.85,4.29,4.89,5.04,5.19,5.49,5.64,6.68,130.31,4.784,12644.21,0.416,0.975,1,1,1,1958686587,70238917,79156.33146,-148.700162,64.888311,139.27,211.299838,64.888312,143.09,211.299837,64.888312,145.6,-0.9,-0.6,-0.45,-0.3,-0.15,-0.15,0,0.15,0.3,0.45,0.9,1.5,2.1,2.85,3.3,3.75,4.2,4.65,4.8,4.95,5.1,5.4,6.33,156.99,1.2,12602.51,0.36,0.976,1,1,1,0.82847654589774,-0.039999999999992,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,-0.11,-0.1,0.0500000000000003,-0.1,-0.1,-0.0899999999999999,-0.239999999999999,-0.24,-0.24,-0.390000000000001,-0.239999999999999,-0.35,0.826,298.09,5.569,0.71,TRUE,TRUE,TRUE
"315131",1958686463,55318642,75426.23231,-148.702687,64.888776,132.57,211.297293,64.888784,150.06,211.297291,64.888785,151.78,-1.08,-0.78,-0.49,-0.04,0.26,0.56,0.86,1.31,1.76,4.9,8.48,9.98,11.17,12.07,12.97,14.01,15.21,16.85,17.3,17.6,17.9,18.35,19.21,132.45,4.222,12641.13,0.546,0.978,1,1,1,1958686587,70239641,79156.51246,-148.702676,64.88878,133.63,211.297323,64.888782,149.59,211.297323,64.888782,151.28,-2.02,-1.57,-1.27,-0.97,-0.67,-0.37,-0.22,0.07,0.37,0.67,2.17,5.32,8.02,9.82,11.17,12.37,13.41,14.61,15.06,15.51,16.11,16.71,17.65,176.63,0.706,12607.02,0.523,0.974,1,1,1,0.685868677171852,1.06,-0.94,-0.79,-0.78,-0.93,-0.93,-0.93,-1.08,-1.24,-1.39,-4.23,-6.31,-4.66,-3.15,-2.25,-1.8,-1.64,-1.8,-2.24,-2.24,-2.09,-1.79,-1.64,-1.56,0.826,298.09,5.569,0.71,TRUE,TRUE,TRUE
"315134",1958686463,55318645,75426.23306,-148.702897,64.888831,129.73,211.297087,64.888837,143.86,211.297085,64.888838,145.58,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.34,0.49,4.37,8.11,11.4,12.15,13.04,13.79,14.54,15.85,132.58,4.169,12643.24,0.116,0.982,1,1,1,1958686587,70239638,79156.51171,-148.702887,64.888837,129.57,211.297113,64.888839,150.67,211.297113,64.888839,152.02,-0.94,-0.79,-0.64,-0.49,-0.34,-0.19,-0.19,-0.04,0.11,0.11,0.26,0.41,2.51,6.41,7.91,11.2,14.65,18.4,18.85,19.45,20.05,21.1,22.45,180.36,0.677,12610.17,0.49,0.978,1,1,1,0.819691442337352,-0.159999999999997,0.0700000000000001,0.07,0.07,0.0700000000000001,0.07,0.22,0.07,0.22,0.22,0.22,0.22,0.37,2.32,6.07,7.42,6.83,6.54,7,6.7,6.41,6.26,6.56,6.6,0.826,298.09,5.569,0.71,TRUE,TRUE,TRUE
"315137",1958686463,55318648,75426.23381,-148.703106,64.888893,128.9,211.296876,64.8889,144.86,211.296874,64.888901,147.14,-1.12,-0.97,-0.67,-0.52,-0.52,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.22,0.22,0.37,0.67,2.92,5.76,12.78,13.83,14.88,15.92,16.97,18.24,132.66,4.115,12643.09,0.141,0.976,1,1,1,1958686587,70239635,79156.51096,-148.70309,64.888895,128.91,211.296911,64.888897,146.86,211.296911,64.888897,147.61,-1.01,-0.86,-0.71,-0.56,-0.41,-0.26,-0.26,-0.11,0.04,0.04,0.19,0.34,0.49,0.79,2.74,4.38,6.18,12.03,13.38,14.73,16.38,17.57,18.7,184.26,0.65,12611.36,0.336,0.976,1,1,1,0.790061567264756,0.00999999999999091,0.11,0.11,-0.0399999999999999,-0.04,0.11,0.11,-0.04,0.11,0.11,0.11,0.12,0.12,0.27,0.42,2.07,1.46,0.42,-0.75,-0.449999999999999,-0.15,0.459999999999999,0.600000000000001,0.460000000000001,0.826,298.09,5.569,0.71,TRUE,TRUE,TRUE
"315220",1958686463,55318731,75426.25456,-148.708864,64.890528,122.26,211.291134,64.890529,125.26,211.291132,64.89053,127.99,-0.97,-0.67,-0.52,-0.37,-0.37,-0.22,-0.07,-0.07,0.07,0.22,0.37,0.52,0.97,1.72,2.32,2.77,3.22,3.82,3.97,4.12,4.42,4.72,5.73,137.14,2.654,12630.47,0.324,0.977,1,1,1,1958686587,70239551,79156.48996,-148.708862,64.890521,122.1,211.291139,64.890521,125.02,211.291141,64.890521,127.76,-0.86,-0.71,-0.56,-0.41,-0.26,-0.26,-0.11,0.04,0.04,0.19,0.34,0.64,1.24,1.99,2.44,2.88,3.33,3.93,4.08,4.23,4.38,4.68,5.66,276.83,1.309,12619.44,0.309,0.969,1,1,1,0.786165747631847,-0.160000000000011,0.11,-0.0399999999999999,-0.04,-0.04,0.11,-0.04,-0.04,0.11,-0.03,-0.03,-0.03,0.12,0.27,0.27,0.12,0.11,0.11,0.11,0.11,0.11,-0.04,-0.04,-0.0700000000000003,0.826,298.09,5.569,0.71,TRUE,TRUE,TRUE
"315221",1958686463,55318732,75426.25481,-148.708977,64.890452,122,211.291021,64.890453,125.7,211.291019,64.890454,129.07,-1.05,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,0,0,0.15,0.3,0.3,0.6,1.35,2.55,3.59,4.64,4.94,5.24,5.54,5.84,7.07,138.08,2.666,12631.22,0.453,0.976,1,1,1,1958686587,70239552,79156.49021,-148.708972,64.89045,121.92,211.291031,64.89045,126.3,211.291032,64.89045,129.03,-1.05,-0.75,-0.6,-0.6,-0.45,-0.3,-0.3,-0.15,0,0,0.15,0.3,0.3,0.6,1.35,2.55,3.6,4.8,5.1,5.24,5.54,5.99,7.12,275.19,1.329,12620.19,0.522,0.976,1,1,1,0.32529316954164,-0.0799999999999983,0,0,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.0100000000000002,0.16,0.159999999999999,0,0,0.15,0.0499999999999998,0.826,298.09,5.569,0.71,TRUE,TRUE,TRUE
